Small Molecule HMS LINCS ID,Small Molecule Name,Cell Line HMS LINCS ID,Cell Line Name,Drug Concentration,Conc Unit,Cell Count,Relative Cell Count,Relative Growth,Replicate,Experiment Date
,,50058-3,MDA-MB-231,,,845,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1000,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,898,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,948,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,984,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,953,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,903,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1024,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1007,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,895,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,887,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,910,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,952,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,853,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,902,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,906,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,834,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1006,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,786,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,728,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,763,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,852,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,795,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,884,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,908,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,947,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,974,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,924,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,940,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,949,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,899,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,996,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,946,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,894,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,939,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,903,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,923,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,909,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,843,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,965,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,997,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,926,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,779,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,827,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,671,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,849,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,813,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,859,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,920,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,884,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,860,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,880,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,911,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,998,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,939,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,949,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,854,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,826,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,794,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,866,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,820,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,924,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,859,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,865,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,840,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,788,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,807,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,762,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,798,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,869,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,855,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,915,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,922,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,950,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,894,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,875,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,927,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,898,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,938,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,978,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,957,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,891,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,828,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,786,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,859,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,944,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,927,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,838,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,815,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,760,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,749,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,730,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,750,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,894,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,781,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,979,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,922,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,923,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,849,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,889,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,817,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,971,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,936,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,925,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,868,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,893,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,832,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,845,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,946,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,835,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,854,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,857,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,813,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,797,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,852,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,873,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,936,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,945,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,909,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,885,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,858,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,914,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,912,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,937,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,930,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,834,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,896,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,901,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,892,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,867,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,876,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,891,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,851,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,871,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,723,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,689,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,775,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,904,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,923,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,925,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,884,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,898,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,930,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,911,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,841,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,964,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,887,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,891,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,955,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,879,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,845,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,895,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,910,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,918,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,852,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,843,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,741,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,700,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,678,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,700,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,836,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,870,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,903,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,881,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,862,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,922,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,861,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,820,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,962,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,932,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,978,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,883,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,870,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,898,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,912,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,900,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,922,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,934,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,846,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,800,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,783,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,632,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,693,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,803,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,865,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,926,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,968,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,868,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,875,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,832,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,913,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,934,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,968,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,979,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,889,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,893,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,837,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,946,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,884,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,878,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,789,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,815,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,765,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,645,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,682,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,807,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,923,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,918,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,891,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,880,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,916,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,908,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,822,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,888,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,864,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,902,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,971,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,856,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,875,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,890,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,803,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,825,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,897,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,916,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,889,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,760,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,809,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,638,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,690,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,797,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,927,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,927,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,934,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,864,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,912,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,869,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,900,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,890,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,891,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1008,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,946,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,898,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,879,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,836,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,895,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,868,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,926,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,888,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,876,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,886,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,746,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,802,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,863,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,843,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,930,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,870,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,925,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,868,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,925,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,931,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,939,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,871,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,903,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,825,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,888,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,938,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,1037,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,972,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,932,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,868,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,942,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,764,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,825,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,837,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,815,,,0,2014-04-01
,,50058-3,MDA-MB-231,,,2269,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2098,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2638,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,1521,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3019,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2509,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2556,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3083,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2039,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,1651,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2482,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2909,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3001,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2005,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3219,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3504,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3142,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3161,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,1689,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2843,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2568,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,3039,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2829,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2174,,,1,2014-04-01
,,50058-3,MDA-MB-231,,,2569,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2820,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2781,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,1793,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3601,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3639,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3352,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2973,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3503,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2365,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2244,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3302,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3438,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3224,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2703,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3753,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2452,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3386,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3258,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2973,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2290,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2596,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,3096,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2625,,,2,2014-04-01
,,50058-3,MDA-MB-231,,,2356,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2582,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2657,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,1794,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3440,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3560,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3396,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2919,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3470,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2514,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3067,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2512,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3320,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3721,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2807,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2626,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3251,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3285,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,3573,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2685,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2321,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2928,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2981,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,2386,,,3,2014-04-01
,,50058-3,MDA-MB-231,,,1670,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1514,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1276,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1455,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1399,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1651,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1352,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1511,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1427,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1640,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1483,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1483,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1548,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1576,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1526,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1658,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1593,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1636,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1591,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1730,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1609,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1703,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1713,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1482,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1743,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1550,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1458,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1514,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1604,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1687,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1671,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1655,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1647,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1577,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1519,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1602,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1664,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1532,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1469,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1524,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1568,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1621,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1603,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1481,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1542,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1588,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1549,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1584,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1492,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1366,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1427,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1498,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1459,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1542,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1536,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1590,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1491,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1634,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1552,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1633,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1650,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1527,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1495,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1514,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1539,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1602,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1591,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1660,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1642,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1694,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1595,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1659,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1786,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1558,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1558,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1641,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1601,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1736,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1608,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1586,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1553,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1603,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1549,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1634,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1690,,,0,2014-04-08
,,50058-3,MDA-MB-231,,,1468,,,0,2014-04-08
