Cell Line HMS LINCS ID,Cell Line Name,Unclassified Perturbagen HMS LINCS ID,Unclassified Perturbagen Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50219-2,HCC70,,,200869,IFN-gamma,29356,1,ng/ml,30,minute,pErk,995.023
50219-2,HCC70,,,200869,IFN-gamma,29308,100,ng/ml,30,minute,pErk,966.686
50219-2,HCC70,,,200869,IFN-gamma,29376,1,ng/ml,90,minute,pErk,1050.130
50219-2,HCC70,,,200869,IFN-gamma,29576,100,ng/ml,90,minute,pErk,1040.062
50219-2,HCC70,,,200869,IFN-gamma,29236,1,ng/ml,10,minute,pSTAT1,1909.109
50219-2,HCC70,,,200869,IFN-gamma,29092,100,ng/ml,10,minute,pSTAT1,5976.418
50219-2,HCC70,,,200869,IFN-gamma,28932,1,ng/ml,30,minute,pSTAT1,4990.819
50219-2,HCC70,,,200869,IFN-gamma,28972,100,ng/ml,30,minute,pSTAT1,6358.400
50219-2,HCC70,,,200869,IFN-gamma,29036,1,ng/ml,90,minute,pSTAT1,5382.791
50219-2,HCC70,,,200869,IFN-gamma,29224,100,ng/ml,90,minute,pSTAT1,5720.778
50219-2,HCC70,,,200869,IFN-gamma,29024,1,ng/ml,10,minute,pSTAT3,693.130
50219-2,HCC70,,,200869,IFN-gamma,29072,100,ng/ml,10,minute,pSTAT3,851.843
50219-2,HCC70,,,200869,IFN-gamma,29068,1,ng/ml,30,minute,pSTAT3,876.590
50219-2,HCC70,,,200869,IFN-gamma,29252,100,ng/ml,30,minute,pSTAT3,1037.182
50219-2,HCC70,,,200869,IFN-gamma,28896,1,ng/ml,90,minute,pSTAT3,628.346
50219-2,HCC70,,,200869,IFN-gamma,29108,100,ng/ml,90,minute,pSTAT3,538.098
50238-2,Hs 578T,,,200869,IFN-gamma,58163,1,ng/ml,10,minute,NF-kB,0.902
50238-2,Hs 578T,,,200869,IFN-gamma,58367,100,ng/ml,10,minute,NF-kB,0.890
50238-2,Hs 578T,,,200869,IFN-gamma,58083,1,ng/ml,30,minute,NF-kB,0.923
50238-2,Hs 578T,,,200869,IFN-gamma,58231,100,ng/ml,30,minute,NF-kB,0.964
50238-2,Hs 578T,,,200869,IFN-gamma,58235,1,ng/ml,90,minute,NF-kB,0.947
50238-2,Hs 578T,,,200869,IFN-gamma,58095,100,ng/ml,90,minute,NF-kB,2.203
50238-2,Hs 578T,,,200869,IFN-gamma,58271,1,ng/ml,10,minute,pErk,1390.585
50238-2,Hs 578T,,,200869,IFN-gamma,58339,100,ng/ml,10,minute,pErk,552.039
50238-2,Hs 578T,,,200869,IFN-gamma,58052,1,ng/ml,30,minute,pErk,1036.458
50238-2,Hs 578T,,,200869,IFN-gamma,58267,100,ng/ml,30,minute,pErk,1397.605
50238-2,Hs 578T,,,200869,IFN-gamma,58319,1,ng/ml,90,minute,pErk,1686.721
50238-2,Hs 578T,,,200869,IFN-gamma,58091,100,ng/ml,90,minute,pErk,1568.269
50238-2,Hs 578T,,,200869,IFN-gamma,57971,1,ng/ml,10,minute,pSTAT1,351.933
50238-2,Hs 578T,,,200869,IFN-gamma,57680,100,ng/ml,10,minute,pSTAT1,4546.056
50238-2,Hs 578T,,,200869,IFN-gamma,57704,1,ng/ml,30,minute,pSTAT1,2427.422
50238-2,Hs 578T,,,200869,IFN-gamma,57816,100,ng/ml,30,minute,pSTAT1,7580.746
50238-2,Hs 578T,,,200869,IFN-gamma,57744,1,ng/ml,90,minute,pSTAT1,3982.663
50238-2,Hs 578T,,,200869,IFN-gamma,58011,100,ng/ml,90,minute,pSTAT1,6126.485
50238-2,Hs 578T,,,200869,IFN-gamma,57884,1,ng/ml,10,minute,pSTAT3,149.095
50238-2,Hs 578T,,,200869,IFN-gamma,57880,100,ng/ml,10,minute,pSTAT3,214.364
50238-2,Hs 578T,,,200869,IFN-gamma,58015,1,ng/ml,30,minute,pSTAT3,176.631
50238-2,Hs 578T,,,200869,IFN-gamma,57860,100,ng/ml,30,minute,pSTAT3,405.121
50238-2,Hs 578T,,,200869,IFN-gamma,57724,1,ng/ml,90,minute,pSTAT3,184.721
50238-2,Hs 578T,,,200869,IFN-gamma,58003,100,ng/ml,90,minute,pSTAT3,295.015
50583-6,MCF 10A,,,200869,IFN-gamma,60592,1,ng/ml,10,minute,NF-kB,0.778
50583-6,MCF 10A,,,200869,IFN-gamma,60412,100,ng/ml,10,minute,NF-kB,0.777
50583-6,MCF 10A,,,200869,IFN-gamma,60656,1,ng/ml,30,minute,NF-kB,0.775
50583-6,MCF 10A,,,200869,IFN-gamma,60524,100,ng/ml,30,minute,NF-kB,0.736
50583-6,MCF 10A,,,200869,IFN-gamma,60432,1,ng/ml,90,minute,NF-kB,0.755
50583-6,MCF 10A,,,200869,IFN-gamma,60548,100,ng/ml,90,minute,NF-kB,0.778
50583-6,MCF 10A,,,200869,IFN-gamma,60400,1,ng/ml,10,minute,pErk,747.099
50583-6,MCF 10A,,,200869,IFN-gamma,60683,100,ng/ml,10,minute,pErk,758.385
50583-6,MCF 10A,,,200869,IFN-gamma,60648,1,ng/ml,30,minute,pErk,746.685
50583-6,MCF 10A,,,200869,IFN-gamma,60600,100,ng/ml,30,minute,pErk,777.442
50583-6,MCF 10A,,,200869,IFN-gamma,60376,1,ng/ml,90,minute,pErk,617.809
50583-6,MCF 10A,,,200869,IFN-gamma,60604,100,ng/ml,90,minute,pErk,597.329
50583-6,MCF 10A,,,200869,IFN-gamma,60083,1,ng/ml,10,minute,pSTAT1,829.454
50583-6,MCF 10A,,,200869,IFN-gamma,60151,100,ng/ml,10,minute,pSTAT1,4496.127
50583-6,MCF 10A,,,200869,IFN-gamma,59983,1,ng/ml,30,minute,pSTAT1,2778.917
50583-6,MCF 10A,,,200869,IFN-gamma,60015,100,ng/ml,30,minute,pSTAT1,3346.987
50583-6,MCF 10A,,,200869,IFN-gamma,60299,1,ng/ml,90,minute,pSTAT1,2862.035
50583-6,MCF 10A,,,200869,IFN-gamma,60215,100,ng/ml,90,minute,pSTAT1,3434.294
50583-6,MCF 10A,,,200869,IFN-gamma,60255,1,ng/ml,10,minute,pSTAT3,171.817
50583-6,MCF 10A,,,200869,IFN-gamma,60223,100,ng/ml,10,minute,pSTAT3,381.290
50583-6,MCF 10A,,,200869,IFN-gamma,60135,1,ng/ml,30,minute,pSTAT3,287.568
50583-6,MCF 10A,,,200869,IFN-gamma,60247,100,ng/ml,30,minute,pSTAT3,508.295
50583-6,MCF 10A,,,200869,IFN-gamma,60235,1,ng/ml,90,minute,pSTAT3,327.399
50583-6,MCF 10A,,,200869,IFN-gamma,59971,100,ng/ml,90,minute,pSTAT3,372.577
50584-2,MCF 10F,,,200869,IFN-gamma,62680,1,ng/ml,10,minute,NF-kB,1.008
50584-2,MCF 10F,,,200869,IFN-gamma,62872,100,ng/ml,10,minute,NF-kB,1.014
50584-2,MCF 10F,,,200869,IFN-gamma,62900,1,ng/ml,30,minute,NF-kB,1.053
50584-2,MCF 10F,,,200869,IFN-gamma,62776,100,ng/ml,30,minute,NF-kB,1.112
50584-2,MCF 10F,,,200869,IFN-gamma,62940,1,ng/ml,90,minute,NF-kB,1.138
50584-2,MCF 10F,,,200869,IFN-gamma,62740,100,ng/ml,90,minute,NF-kB,1.092
50584-2,MCF 10F,,,200869,IFN-gamma,62904,1,ng/ml,10,minute,pErk,125.538
50584-2,MCF 10F,,,200869,IFN-gamma,62744,100,ng/ml,10,minute,pErk,162.424
50584-2,MCF 10F,,,200869,IFN-gamma,62836,1,ng/ml,30,minute,pErk,136.083
50584-2,MCF 10F,,,200869,IFN-gamma,62828,100,ng/ml,30,minute,pErk,172.298
50584-2,MCF 10F,,,200869,IFN-gamma,62664,1,ng/ml,90,minute,pErk,126.687
50584-2,MCF 10F,,,200869,IFN-gamma,62971,100,ng/ml,90,minute,pErk,133.671
50584-2,MCF 10F,,,200869,IFN-gamma,62487,1,ng/ml,10,minute,pSTAT1,855.544
50584-2,MCF 10F,,,200869,IFN-gamma,62296,100,ng/ml,10,minute,pSTAT1,3304.938
50584-2,MCF 10F,,,200869,IFN-gamma,62495,1,ng/ml,30,minute,pSTAT1,2429.980
50584-2,MCF 10F,,,200869,IFN-gamma,62587,100,ng/ml,30,minute,pSTAT1,2788.163
50584-2,MCF 10F,,,200869,IFN-gamma,62384,1,ng/ml,90,minute,pSTAT1,2419.168
50584-2,MCF 10F,,,200869,IFN-gamma,62591,100,ng/ml,90,minute,pSTAT1,2555.261
50584-2,MCF 10F,,,200869,IFN-gamma,62455,1,ng/ml,10,minute,pSTAT3,139.262
50584-2,MCF 10F,,,200869,IFN-gamma,62471,100,ng/ml,10,minute,pSTAT3,294.188
50584-2,MCF 10F,,,200869,IFN-gamma,62615,1,ng/ml,30,minute,pSTAT3,221.837
50584-2,MCF 10F,,,200869,IFN-gamma,62555,100,ng/ml,30,minute,pSTAT3,405.077
50584-2,MCF 10F,,,200869,IFN-gamma,62416,1,ng/ml,90,minute,pSTAT3,205.362
50584-2,MCF 10F,,,200869,IFN-gamma,62272,100,ng/ml,90,minute,pSTAT3,238.753
51089-2,MCF12A,,,200869,IFN-gamma,65315,1,ng/ml,10,minute,NF-kB,1.138
51089-2,MCF12A,,,200869,IFN-gamma,65020,100,ng/ml,10,minute,NF-kB,1.244
51089-2,MCF12A,,,200869,IFN-gamma,65215,1,ng/ml,30,minute,NF-kB,1.147
51089-2,MCF12A,,,200869,IFN-gamma,64988,100,ng/ml,30,minute,NF-kB,1.214
51089-2,MCF12A,,,200869,IFN-gamma,65187,1,ng/ml,90,minute,NF-kB,1.160
51089-2,MCF12A,,,200869,IFN-gamma,64984,100,ng/ml,90,minute,NF-kB,1.182
51089-2,MCF12A,,,200869,IFN-gamma,65171,1,ng/ml,10,minute,pErk,607.760
51089-2,MCF12A,,,200869,IFN-gamma,65199,100,ng/ml,10,minute,pErk,661.136
51089-2,MCF12A,,,200869,IFN-gamma,65064,1,ng/ml,30,minute,pErk,613.552
51089-2,MCF12A,,,200869,IFN-gamma,65076,100,ng/ml,30,minute,pErk,668.838
51089-2,MCF12A,,,200869,IFN-gamma,65207,1,ng/ml,90,minute,pErk,631.830
51089-2,MCF12A,,,200869,IFN-gamma,65303,100,ng/ml,90,minute,pErk,642.470
51089-2,MCF12A,,,200869,IFN-gamma,64724,1,ng/ml,10,minute,pSTAT1,697.901
51089-2,MCF12A,,,200869,IFN-gamma,64664,100,ng/ml,10,minute,pSTAT1,5546.906
51089-2,MCF12A,,,200869,IFN-gamma,64875,1,ng/ml,30,minute,pSTAT1,2417.524
51089-2,MCF12A,,,200869,IFN-gamma,64640,100,ng/ml,30,minute,pSTAT1,4504.463
51089-2,MCF12A,,,200869,IFN-gamma,64851,1,ng/ml,90,minute,pSTAT1,3630.966
51089-2,MCF12A,,,200869,IFN-gamma,64759,100,ng/ml,90,minute,pSTAT1,4444.390
51089-2,MCF12A,,,200869,IFN-gamma,64883,1,ng/ml,10,minute,pSTAT3,170.303
51089-2,MCF12A,,,200869,IFN-gamma,64588,100,ng/ml,10,minute,pSTAT3,242.831
51089-2,MCF12A,,,200869,IFN-gamma,64811,1,ng/ml,30,minute,pSTAT3,218.393
51089-2,MCF12A,,,200869,IFN-gamma,64712,100,ng/ml,30,minute,pSTAT3,303.096
51089-2,MCF12A,,,200869,IFN-gamma,64791,1,ng/ml,90,minute,pSTAT3,173.813
51089-2,MCF12A,,,200869,IFN-gamma,64943,100,ng/ml,90,minute,pSTAT3,233.658
50029-2,MCF7,,,200869,IFN-gamma,15604,1,ng/ml,10,minute,NF-kB,1.293
50029-2,MCF7,,,200869,IFN-gamma,15792,100,ng/ml,10,minute,NF-kB,1.283
50029-2,MCF7,,,200869,IFN-gamma,15656,1,ng/ml,30,minute,NF-kB,1.299
50029-2,MCF7,,,200869,IFN-gamma,15804,100,ng/ml,30,minute,NF-kB,1.401
50029-2,MCF7,,,200869,IFN-gamma,15544,1,ng/ml,90,minute,NF-kB,1.444
50029-2,MCF7,,,200869,IFN-gamma,15520,100,ng/ml,90,minute,NF-kB,1.517
50029-2,MCF7,,,200869,IFN-gamma,15768,1,ng/ml,10,minute,pErk,342.086
50029-2,MCF7,,,200869,IFN-gamma,15724,100,ng/ml,10,minute,pErk,349.261
50029-2,MCF7,,,200869,IFN-gamma,15676,1,ng/ml,30,minute,pErk,335.317
50029-2,MCF7,,,200869,IFN-gamma,15640,100,ng/ml,30,minute,pErk,387.760
50029-2,MCF7,,,200869,IFN-gamma,15592,1,ng/ml,90,minute,pErk,320.138
50029-2,MCF7,,,200869,IFN-gamma,15524,100,ng/ml,90,minute,pErk,327.585
50029-2,MCF7,,,200869,IFN-gamma,15360,1,ng/ml,10,minute,pSTAT1,178.565
50029-2,MCF7,,,200869,IFN-gamma,15328,100,ng/ml,10,minute,pSTAT1,2975.549
50029-2,MCF7,,,200869,IFN-gamma,15100,1,ng/ml,30,minute,pSTAT1,712.858
50029-2,MCF7,,,200869,IFN-gamma,15064,100,ng/ml,30,minute,pSTAT1,4543.101
50029-2,MCF7,,,200869,IFN-gamma,15080,1,ng/ml,90,minute,pSTAT1,1911.747
50029-2,MCF7,,,200869,IFN-gamma,15268,100,ng/ml,90,minute,pSTAT1,2736.328
50029-2,MCF7,,,200869,IFN-gamma,15384,1,ng/ml,10,minute,pSTAT3,68.971
50029-2,MCF7,,,200869,IFN-gamma,15284,100,ng/ml,10,minute,pSTAT3,70.223
50029-2,MCF7,,,200869,IFN-gamma,15260,1,ng/ml,30,minute,pSTAT3,64.054
50029-2,MCF7,,,200869,IFN-gamma,15224,100,ng/ml,30,minute,pSTAT3,77.781
50029-2,MCF7,,,200869,IFN-gamma,15300,1,ng/ml,90,minute,pSTAT3,72.271
50029-2,MCF7,,,200869,IFN-gamma,15324,100,ng/ml,90,minute,pSTAT3,74.967
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67495,1,ng/ml,10,minute,NF-kB,1.562
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67300,100,ng/ml,10,minute,NF-kB,1.503
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67344,1,ng/ml,30,minute,NF-kB,1.503
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67563,100,ng/ml,30,minute,NF-kB,1.534
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67635,1,ng/ml,90,minute,NF-kB,1.767
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67356,100,ng/ml,90,minute,NF-kB,1.472
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67591,1,ng/ml,10,minute,pErk,898.811
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67400,100,ng/ml,10,minute,pErk,770.434
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67555,1,ng/ml,30,minute,pErk,913.932
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67511,100,ng/ml,30,minute,pErk,855.530
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67384,1,ng/ml,90,minute,pErk,840.605
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67475,100,ng/ml,90,minute,pErk,833.287
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,66920,1,ng/ml,10,minute,pSTAT1,935.617
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67127,100,ng/ml,10,minute,pSTAT1,3765.502
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67211,1,ng/ml,30,minute,pSTAT1,4250.537
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,66928,100,ng/ml,30,minute,pSTAT1,5180.166
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67175,1,ng/ml,90,minute,pSTAT1,2975.082
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67223,100,ng/ml,90,minute,pSTAT1,2603.659
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67179,1,ng/ml,10,minute,pSTAT3,89.768
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67024,100,ng/ml,10,minute,pSTAT3,123.141
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,66924,1,ng/ml,30,minute,pSTAT3,137.417
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,66972,100,ng/ml,30,minute,pSTAT3,216.291
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67096,1,ng/ml,90,minute,pSTAT3,175.188
50327-2,MDA-MB-134-VI,,,200869,IFN-gamma,67239,100,ng/ml,90,minute,pSTAT3,223.194
50328-2,MDA-MB-157,,,200869,IFN-gamma,69627,1,ng/ml,10,minute,NF-kB,1.220
50328-2,MDA-MB-157,,,200869,IFN-gamma,69787,100,ng/ml,10,minute,NF-kB,1.244
50328-2,MDA-MB-157,,,200869,IFN-gamma,69815,1,ng/ml,30,minute,NF-kB,1.390
50328-2,MDA-MB-157,,,200869,IFN-gamma,69743,100,ng/ml,30,minute,NF-kB,1.320
50328-2,MDA-MB-157,,,200869,IFN-gamma,69831,1,ng/ml,90,minute,NF-kB,1.416
50328-2,MDA-MB-157,,,200869,IFN-gamma,69719,100,ng/ml,90,minute,NF-kB,1.897
50328-2,MDA-MB-157,,,200869,IFN-gamma,69731,1,ng/ml,10,minute,pErk,682.593
50328-2,MDA-MB-157,,,200869,IFN-gamma,69619,100,ng/ml,10,minute,pErk,790.658
50328-2,MDA-MB-157,,,200869,IFN-gamma,69823,1,ng/ml,30,minute,pErk,633.909
50328-2,MDA-MB-157,,,200869,IFN-gamma,69835,100,ng/ml,30,minute,pErk,682.777
50328-2,MDA-MB-157,,,200869,IFN-gamma,69871,1,ng/ml,90,minute,pErk,662.835
50328-2,MDA-MB-157,,,200869,IFN-gamma,69839,100,ng/ml,90,minute,pErk,644.214
50328-2,MDA-MB-157,,,200869,IFN-gamma,69384,1,ng/ml,10,minute,pSTAT1,695.223
50328-2,MDA-MB-157,,,200869,IFN-gamma,69192,100,ng/ml,10,minute,pSTAT1,3489.114
50328-2,MDA-MB-157,,,200869,IFN-gamma,69503,1,ng/ml,30,minute,pSTAT1,1700.781
50328-2,MDA-MB-157,,,200869,IFN-gamma,69284,100,ng/ml,30,minute,pSTAT1,1775.937
50328-2,MDA-MB-157,,,200869,IFN-gamma,69316,1,ng/ml,90,minute,pSTAT1,1645.387
50328-2,MDA-MB-157,,,200869,IFN-gamma,69432,100,ng/ml,90,minute,pSTAT1,1627.423
50328-2,MDA-MB-157,,,200869,IFN-gamma,69196,1,ng/ml,10,minute,pSTAT3,101.470
50328-2,MDA-MB-157,,,200869,IFN-gamma,69412,100,ng/ml,10,minute,pSTAT3,169.187
50328-2,MDA-MB-157,,,200869,IFN-gamma,69551,1,ng/ml,30,minute,pSTAT3,133.600
50328-2,MDA-MB-157,,,200869,IFN-gamma,69224,100,ng/ml,30,minute,pSTAT3,181.978
50328-2,MDA-MB-157,,,200869,IFN-gamma,69336,1,ng/ml,90,minute,pSTAT3,121.320
50328-2,MDA-MB-157,,,200869,IFN-gamma,69304,100,ng/ml,90,minute,pSTAT3,140.248
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71884,1,ng/ml,10,minute,NF-kB,0.745
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71916,100,ng/ml,10,minute,NF-kB,0.763
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71975,1,ng/ml,30,minute,NF-kB,0.774
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71987,100,ng/ml,30,minute,NF-kB,0.778
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72019,1,ng/ml,90,minute,NF-kB,0.813
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72167,100,ng/ml,90,minute,NF-kB,0.784
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72171,1,ng/ml,10,minute,pErk,1527.522
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72107,100,ng/ml,10,minute,pErk,1541.435
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72043,1,ng/ml,30,minute,pErk,1530.414
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72067,100,ng/ml,30,minute,pErk,1637.992
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72187,1,ng/ml,90,minute,pErk,1477.063
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,72095,100,ng/ml,90,minute,pErk,1596.723
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71536,1,ng/ml,10,minute,pSTAT1,171.701
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71528,100,ng/ml,10,minute,pSTAT1,693.064
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71648,1,ng/ml,30,minute,pSTAT1,510.298
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71640,100,ng/ml,30,minute,pSTAT1,2025.040
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71496,1,ng/ml,90,minute,pSTAT1,989.504
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71823,100,ng/ml,90,minute,pSTAT1,2272.266
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71632,1,ng/ml,10,minute,pSTAT3,111.666
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71656,100,ng/ml,10,minute,pSTAT3,116.768
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71588,1,ng/ml,30,minute,pSTAT3,97.723
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71827,100,ng/ml,30,minute,pSTAT3,206.173
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71664,1,ng/ml,90,minute,pSTAT3,134.048
50329-2,MDA-MB-175-VII,,,200869,IFN-gamma,71819,100,ng/ml,90,minute,pSTAT3,242.416
50058-2,MDA-MB-231,,,200869,IFN-gamma,74415,1,ng/ml,10,minute,NF-kB,0.707
50058-2,MDA-MB-231,,,200869,IFN-gamma,74515,100,ng/ml,10,minute,NF-kB,0.704
50058-2,MDA-MB-231,,,200869,IFN-gamma,74188,1,ng/ml,30,minute,NF-kB,0.734
50058-2,MDA-MB-231,,,200869,IFN-gamma,74399,100,ng/ml,30,minute,NF-kB,0.754
50058-2,MDA-MB-231,,,200869,IFN-gamma,74324,1,ng/ml,90,minute,NF-kB,0.704
50058-2,MDA-MB-231,,,200869,IFN-gamma,74491,100,ng/ml,90,minute,NF-kB,0.714
50058-2,MDA-MB-231,,,200869,IFN-gamma,74439,1,ng/ml,10,minute,pErk,716.959
50058-2,MDA-MB-231,,,200869,IFN-gamma,74192,100,ng/ml,10,minute,pErk,701.885
50058-2,MDA-MB-231,,,200869,IFN-gamma,74531,1,ng/ml,30,minute,pErk,685.712
50058-2,MDA-MB-231,,,200869,IFN-gamma,74483,100,ng/ml,30,minute,pErk,724.097
50058-2,MDA-MB-231,,,200869,IFN-gamma,74403,1,ng/ml,90,minute,pErk,693.468
50058-2,MDA-MB-231,,,200869,IFN-gamma,74264,100,ng/ml,90,minute,pErk,656.636
50058-2,MDA-MB-231,,,200869,IFN-gamma,73940,1,ng/ml,10,minute,pSTAT1,493.194
50058-2,MDA-MB-231,,,200869,IFN-gamma,74100,100,ng/ml,10,minute,pSTAT1,3393.607
50058-2,MDA-MB-231,,,200869,IFN-gamma,74104,1,ng/ml,30,minute,pSTAT1,1784.863
50058-2,MDA-MB-231,,,200869,IFN-gamma,74152,100,ng/ml,30,minute,pSTAT1,2813.669
50058-2,MDA-MB-231,,,200869,IFN-gamma,73968,1,ng/ml,90,minute,pSTAT1,1598.796
50058-2,MDA-MB-231,,,200869,IFN-gamma,73924,100,ng/ml,90,minute,pSTAT1,1788.054
50058-2,MDA-MB-231,,,200869,IFN-gamma,73916,1,ng/ml,10,minute,pSTAT3,100.486
50058-2,MDA-MB-231,,,200869,IFN-gamma,74128,100,ng/ml,10,minute,pSTAT3,145.132
50058-2,MDA-MB-231,,,200869,IFN-gamma,74036,1,ng/ml,30,minute,pSTAT3,123.871
50058-2,MDA-MB-231,,,200869,IFN-gamma,74159,100,ng/ml,30,minute,pSTAT3,169.288
50058-2,MDA-MB-231,,,200869,IFN-gamma,74096,1,ng/ml,90,minute,pSTAT3,98.516
50058-2,MDA-MB-231,,,200869,IFN-gamma,73788,100,ng/ml,90,minute,pSTAT3,94.766
50331-2,MDA-MB-361,,,200869,IFN-gamma,76644,1,ng/ml,10,minute,NF-kB,1.139
50331-2,MDA-MB-361,,,200869,IFN-gamma,76564,100,ng/ml,10,minute,NF-kB,1.138
50331-2,MDA-MB-361,,,200869,IFN-gamma,76688,1,ng/ml,30,minute,NF-kB,1.100
50331-2,MDA-MB-361,,,200869,IFN-gamma,76684,100,ng/ml,30,minute,NF-kB,1.122
50331-2,MDA-MB-361,,,200869,IFN-gamma,76540,1,ng/ml,90,minute,NF-kB,0.971
50331-2,MDA-MB-361,,,200869,IFN-gamma,76592,100,ng/ml,90,minute,NF-kB,1.010
50331-2,MDA-MB-361,,,200869,IFN-gamma,76544,1,ng/ml,10,minute,pErk,289.530
50331-2,MDA-MB-361,,,200869,IFN-gamma,76520,100,ng/ml,10,minute,pErk,372.968
50331-2,MDA-MB-361,,,200869,IFN-gamma,76764,1,ng/ml,30,minute,pErk,242.607
50331-2,MDA-MB-361,,,200869,IFN-gamma,76492,100,ng/ml,30,minute,pErk,305.833
50331-2,MDA-MB-361,,,200869,IFN-gamma,76776,1,ng/ml,90,minute,pErk,305.472
50331-2,MDA-MB-361,,,200869,IFN-gamma,76696,100,ng/ml,90,minute,pErk,350.525
50331-2,MDA-MB-361,,,200869,IFN-gamma,76308,1,ng/ml,10,minute,pSTAT1,215.456
50331-2,MDA-MB-361,,,200869,IFN-gamma,76252,100,ng/ml,10,minute,pSTAT1,992.819
50331-2,MDA-MB-361,,,200869,IFN-gamma,76184,1,ng/ml,30,minute,pSTAT1,1186.365
50331-2,MDA-MB-361,,,200869,IFN-gamma,76096,100,ng/ml,30,minute,pSTAT1,1877.975
50331-2,MDA-MB-361,,,200869,IFN-gamma,76228,1,ng/ml,90,minute,pSTAT1,1968.906
50331-2,MDA-MB-361,,,200869,IFN-gamma,76208,100,ng/ml,90,minute,pSTAT1,1964.420
50331-2,MDA-MB-361,,,200869,IFN-gamma,76136,1,ng/ml,10,minute,pSTAT3,43.359
50331-2,MDA-MB-361,,,200869,IFN-gamma,76220,100,ng/ml,10,minute,pSTAT3,42.277
50331-2,MDA-MB-361,,,200869,IFN-gamma,76212,1,ng/ml,30,minute,pSTAT3,50.776
50331-2,MDA-MB-361,,,200869,IFN-gamma,76296,100,ng/ml,30,minute,pSTAT3,49.701
50331-2,MDA-MB-361,,,200869,IFN-gamma,76128,1,ng/ml,90,minute,pSTAT3,80.822
50331-2,MDA-MB-361,,,200869,IFN-gamma,76439,100,ng/ml,90,minute,pSTAT3,51.284
50332-1,MDA-MB-415,,,200869,IFN-gamma,78900,1,ng/ml,10,minute,NF-kB,1.108
50332-1,MDA-MB-415,,,200869,IFN-gamma,79147,100,ng/ml,10,minute,NF-kB,1.246
50332-1,MDA-MB-415,,,200869,IFN-gamma,78816,1,ng/ml,30,minute,NF-kB,1.099
50332-1,MDA-MB-415,,,200869,IFN-gamma,78936,100,ng/ml,30,minute,NF-kB,2.101
50332-1,MDA-MB-415,,,200869,IFN-gamma,78967,1,ng/ml,90,minute,NF-kB,1.166
50332-1,MDA-MB-415,,,200869,IFN-gamma,78956,100,ng/ml,90,minute,NF-kB,1.173
50332-1,MDA-MB-415,,,200869,IFN-gamma,78983,1,ng/ml,10,minute,pErk,725.301
50332-1,MDA-MB-415,,,200869,IFN-gamma,78824,100,ng/ml,10,minute,pErk,745.712
50332-1,MDA-MB-415,,,200869,IFN-gamma,78963,1,ng/ml,30,minute,pErk,714.457
