Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,52.56,11.9,1.0799
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,54.25,11.9,1.0913
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,55.97,11.9,1.2165
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,57.67,11.9,1.1927
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,59.37,11.9,1.1152
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,61.08,11.9,1.1324
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,62.78,11.9,1.1375
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,64.49,11.9,1.1668
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,66.19,11.9,1.3375
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,67.89,11.9,1.3681
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,69.60,11.9,2.1934
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,71.30,11.9,2.8094
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,73.49,11.9,2.3771
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,76.90,11.9,1.4463
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,80.31,11.9,1.0612
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,85.43,11.9,-0.3724
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,85.43,12.0,-0.3099
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,89.69,11.9,-0.6852
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,15.08,11.9,0.9258
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,16.79,11.9,0.9735
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,18.49,11.9,0.9814
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,20.19,11.9,0.9586
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,21.90,11.9,0.9711
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,23.60,11.9,1.0378
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,25.30,11.9,1.0852
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,27.00,11.9,0.9892
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,28.71,11.9,0.8999
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,30.41,11.9,0.8651
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,32.11,11.9,0.8869
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,33.82,11.9,0.8907
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,35.52,11.9,0.8900
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,37.23,11.9,0.9155
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,38.93,11.9,0.9466
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,40.63,11.9,0.9486
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,42.33,11.9,0.9130
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,44.03,11.9,0.8728
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,45.74,11.9,0.8519
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,47.45,11.9,0.8492
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,49.15,11.9,0.9226
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,50.86,11.9,1.0095
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,52.56,11.9,1.0960
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,54.25,11.9,1.1664
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,55.97,11.9,1.2792
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,57.67,11.9,1.2422
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,59.37,11.9,1.2528
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,61.08,11.9,1.2409
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,62.78,11.9,1.1884
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,64.49,11.9,1.2899
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,66.19,11.9,1.5628
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,67.89,11.9,1.6253
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,69.60,11.9,2.4082
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,71.30,11.9,2.9264
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,73.49,11.9,2.9565
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,76.90,11.9,1.8998
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,80.31,11.9,1.5856
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,85.43,11.9,0.4333
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,85.43,12.0,0.3830
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,89.69,11.9,-0.2118
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,15.08,11.9,0.7479
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,16.79,11.9,0.6707
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,18.49,11.9,0.6517
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,20.19,11.9,0.6957
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,21.90,11.9,0.7248
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,23.60,11.9,0.8337
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,25.30,11.9,0.8705
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,27.00,11.9,0.9127
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,28.71,11.9,0.9161
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,30.41,11.9,0.9439
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,32.11,11.9,0.9784
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,33.82,11.9,1.0072
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,35.52,11.9,0.9702
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,37.23,11.9,1.0821
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,38.93,11.9,1.1311
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,40.63,11.9,1.1816
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,42.33,11.9,1.1232
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,44.03,11.9,1.1156
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,45.74,11.9,1.0827
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,47.45,11.9,1.1051
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,49.15,11.9,1.1218
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,50.86,11.9,1.1459
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,52.56,11.9,1.1988
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,54.25,11.9,1.2703
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,55.97,11.9,1.3520
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,57.67,11.9,1.4227
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,59.37,11.9,1.4241
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,61.08,11.9,1.3898
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,62.78,11.9,1.4301
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,64.49,11.9,1.5002
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,66.19,11.9,1.8411
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,67.89,11.9,1.9195
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,69.60,11.9,3.2078
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,71.30,11.9,4.2131
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,73.49,11.9,4.6534
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,76.90,11.9,3.8648
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,80.31,11.9,3.9324
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,85.43,11.9,2.7680
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,85.43,12.0,2.5109
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,89.69,11.9,6.3981
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,15.08,11.9,0.7504
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,16.79,11.9,0.7225
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,18.49,11.9,0.6399
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,20.19,11.9,0.6438
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,21.90,11.9,0.6502
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,23.60,11.9,0.7664
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,25.30,11.9,0.8010
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,27.00,11.9,0.7478
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,28.71,11.9,0.7255
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,30.41,11.9,0.7325
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,32.11,11.9,0.7420
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,33.82,11.9,0.7723
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,35.52,11.9,0.7722
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,37.23,11.9,0.7978
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,38.93,11.9,0.8781
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,40.63,11.9,0.9185
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,42.33,11.9,0.8954
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,44.03,11.9,0.8778
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,45.74,11.9,0.8414
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,47.45,11.9,0.8295
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,49.15,11.9,0.8572
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,50.86,11.9,0.8922
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,52.56,11.9,0.9467
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,54.25,11.9,1.0238
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,55.97,11.9,1.1197
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,57.67,11.9,1.1182
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,59.37,11.9,1.1445
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,61.08,11.9,1.1444
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,62.78,11.9,1.1973
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,64.49,11.9,1.2831
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,66.19,11.9,1.4093
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,67.89,11.9,1.4882
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,69.60,11.9,2.4206
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,71.30,11.9,2.7382
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,73.49,11.9,3.6486
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,76.90,11.9,3.3471
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,80.31,11.9,6.2489
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,85.43,11.9,5.3876
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,85.43,12.0,5.4553
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,89.69,11.9,7.8619
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,15.08,11.9,0.7646
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,16.79,11.9,0.6894
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,18.49,11.9,0.5988
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,20.19,11.9,0.4843
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,21.90,11.9,0.4426
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,23.60,11.9,0.5168
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,25.30,11.9,0.5162
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,27.00,11.9,0.6407
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,28.71,11.9,0.6464
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,30.41,11.9,0.6412
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,32.11,11.9,0.6518
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,33.82,11.9,0.6412
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,35.52,11.9,0.6041
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,37.23,11.9,0.6750
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,38.93,11.9,0.6837
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,40.63,11.9,0.7345
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,42.33,11.9,0.7387
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,44.03,11.9,0.8013
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,45.74,11.9,0.8220
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,47.45,11.9,0.8467
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,49.15,11.9,0.8534
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,50.86,11.9,0.8834
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,52.56,11.9,0.8858
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,54.25,11.9,0.9897
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,55.97,11.9,0.9301
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,57.67,11.9,0.9390
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,59.37,11.9,0.9024
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,61.08,11.9,0.9164
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,62.78,11.9,0.9043
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,64.49,11.9,1.0152
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,66.19,11.9,1.0744
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,67.89,11.9,1.0685
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,69.60,11.9,1.6326
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,71.30,11.9,1.9614
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,73.49,11.9,-0.1025
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,76.90,11.9,-0.7311
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,80.31,11.9,-0.9481
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,85.43,11.9,-0.9874
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,85.43,12.0,-0.9870
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,89.69,11.9,-0.9954
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,15.08,11.9,0.8166
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,16.79,11.9,0.7584
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,18.49,11.9,0.7669
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,20.19,11.9,0.8221
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,21.90,11.9,0.8637
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,23.60,11.9,0.8469
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,25.30,11.9,0.8603
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,27.00,11.9,0.8471
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,28.71,11.9,0.8786
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,30.41,11.9,0.9188
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,32.11,11.9,0.9595
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,33.82,11.9,0.9762
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,35.52,11.9,0.9438
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,37.23,11.9,0.9655
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,38.93,11.9,0.9855
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,40.63,11.9,1.0220
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,42.33,11.9,0.9989
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,44.03,11.9,1.0044
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,45.74,11.9,1.0330
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,47.45,11.9,1.0587
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,49.15,11.9,1.0764
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,50.86,11.9,1.0599
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,52.56,11.9,1.0731
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,54.25,11.9,1.1062
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,55.97,11.9,1.0941
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,57.67,11.9,1.0871
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,59.37,11.9,1.1054
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,61.08,11.9,1.1695
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,62.78,11.9,1.1938
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,64.49,11.9,1.3173
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,66.19,11.9,1.4626
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,67.89,11.9,1.5764
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,69.60,11.9,2.3320
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,71.30,11.9,2.7617
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,73.49,11.9,2.3263
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,76.90,11.9,1.3788
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,80.31,11.9,0.7063
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,85.43,11.9,-0.6226
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,85.43,12.0,-0.5518
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,89.69,11.9,-0.9313
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,15.08,11.9,0.6039
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,16.79,11.9,0.6378
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,18.49,11.9,0.6203
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,20.19,11.9,0.6827
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,21.90,11.9,0.7374
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,23.60,11.9,0.9331
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,25.30,11.9,1.0803
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,27.00,11.9,1.2073
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,28.71,11.9,1.2680
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,30.41,11.9,1.2589
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,32.11,11.9,1.2933
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,33.82,11.9,1.2979
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,35.52,11.9,1.0704
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,37.23,11.9,1.0263
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,38.93,11.9,1.0185
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,40.63,11.9,1.0355
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,42.33,11.9,1.0422
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,44.03,11.9,1.0697
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,45.74,11.9,1.0280
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,47.45,11.9,1.0729
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,49.15,11.9,1.1019
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,50.86,11.9,1.1343
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,52.56,11.9,1.1011
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,54.25,11.9,1.0940
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,55.97,11.9,1.1423
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,57.67,11.9,1.1524
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,59.37,11.9,1.1208
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,61.08,11.9,1.1251
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,62.78,11.9,1.0654
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,64.49,11.9,1.1764
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,66.19,11.9,1.3253
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,67.89,11.9,1.1632
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,69.60,11.9,1.5708
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,71.30,11.9,1.4433
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,73.49,11.9,2.3411
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,76.90,11.9,2.1077
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,80.31,11.9,2.3724
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,85.43,11.9,4.0014
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,85.43,12.0,3.3205
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,89.69,11.9,8.6571
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,15.08,11.9,1.3573
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,16.79,11.9,1.3036
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,18.49,11.9,1.1676
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,20.19,11.9,1.0263
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,21.90,11.9,0.9624
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,23.60,11.9,0.8155
