Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50238-3,Hs 578T,10061-101-1,NU7441,1.11,uM,LJP5,2,C09,72,hr,929,2506,3253,0.7702,0.7310
50238-3,Hs 578T,10061-101-1,NU7441,1.11,uM,LJP5,3,C09,72,hr,929,2597,3263,0.7957,0.7631
50238-3,Hs 578T,10061-101-1,NU7441,3.33,uM,LJP5,1,C08,72,hr,929,2240,3194,0.7012,0.6387
50238-3,Hs 578T,10061-101-1,NU7441,3.33,uM,LJP5,2,C08,72,hr,929,2203,3253,0.6770,0.6119
50238-3,Hs 578T,10061-101-1,NU7441,3.33,uM,LJP5,3,C08,72,hr,929,2143,3263,0.6566,0.5857
50238-3,Hs 578T,10061-101-1,NU7441,10,uM,LJP5,1,C07,72,hr,929,1186,3194,0.3713,0.1468
50238-3,Hs 578T,10061-101-1,NU7441,10,uM,LJP5,2,C07,72,hr,929,1244,3253,0.3823,0.1751
50238-3,Hs 578T,10061-101-1,NU7441,10,uM,LJP5,3,C07,72,hr,929,1128,3263,0.3456,0.1129
50238-3,Hs 578T,10063-102-1,OSI-027,0.04,uM,LJP6,1,E12,72,hr,929,3262,3185,1.0241,1.0270
50238-3,Hs 578T,10063-102-1,OSI-027,0.04,uM,LJP6,2,E12,72,hr,929,3243,3221,1.0067,1.0075
50238-3,Hs 578T,10063-102-1,OSI-027,0.04,uM,LJP6,3,E12,72,hr,929,3170,3243,0.9773,0.9747
50238-3,Hs 578T,10063-102-1,OSI-027,0.12,uM,LJP6,1,E11,72,hr,929,3047,3185,0.9566,0.9507
50238-3,Hs 578T,10063-102-1,OSI-027,0.12,uM,LJP6,2,E11,72,hr,929,3084,3221,0.9573,0.9520
50238-3,Hs 578T,10063-102-1,OSI-027,0.12,uM,LJP6,3,E11,72,hr,929,3036,3243,0.9360,0.9280
50238-3,Hs 578T,10063-102-1,OSI-027,0.37,uM,LJP6,1,E10,72,hr,929,2477,3185,0.7777,0.7361
50238-3,Hs 578T,10063-102-1,OSI-027,0.37,uM,LJP6,2,E10,72,hr,929,2334,3221,0.7245,0.6711
50238-3,Hs 578T,10063-102-1,OSI-027,0.37,uM,LJP6,3,E10,72,hr,929,2399,3243,0.7396,0.6920
50238-3,Hs 578T,10063-102-1,OSI-027,1.11,uM,LJP6,1,E09,72,hr,929,1761,3185,0.5529,0.4329
50238-3,Hs 578T,10063-102-1,OSI-027,1.11,uM,LJP6,2,E09,72,hr,929,1743,3221,0.5411,0.4201
50238-3,Hs 578T,10063-102-1,OSI-027,1.11,uM,LJP6,3,E09,72,hr,929,1637,3243,0.5047,0.3689
50238-3,Hs 578T,10063-102-1,OSI-027,3.33,uM,LJP6,1,E08,72,hr,929,1449,3185,0.4549,0.2840
50238-3,Hs 578T,10063-102-1,OSI-027,3.33,uM,LJP6,2,E08,72,hr,929,1559,3221,0.4840,0.3344
50238-3,Hs 578T,10063-102-1,OSI-027,3.33,uM,LJP6,3,E08,72,hr,929,1494,3243,0.4606,0.3012
50238-3,Hs 578T,10063-102-1,OSI-027,10,uM,LJP6,1,E07,72,hr,929,1442,3185,0.4527,0.2805
50238-3,Hs 578T,10063-102-1,OSI-027,10,uM,LJP6,2,E07,72,hr,929,1239,3221,0.3846,0.1740
50238-3,Hs 578T,10063-102-1,OSI-027,10,uM,LJP6,3,E07,72,hr,929,1387,3243,0.4276,0.2487
50238-3,Hs 578T,10064-101-1,WYE-125132,0.04,uM,LJP6,1,L12,72,hr,929,1385,3185,0.4348,0.2518
50238-3,Hs 578T,10064-101-1,WYE-125132,0.04,uM,LJP6,2,L12,72,hr,929,1398,3221,0.4340,0.2557
50238-3,Hs 578T,10064-101-1,WYE-125132,0.04,uM,LJP6,3,L12,72,hr,929,1485,3243,0.4578,0.2969
50238-3,Hs 578T,10064-101-1,WYE-125132,0.12,uM,LJP6,1,L11,72,hr,929,1233,3185,0.3871,0.1725
50238-3,Hs 578T,10064-101-1,WYE-125132,0.12,uM,LJP6,2,L11,72,hr,929,1371,3221,0.4256,0.2422
50238-3,Hs 578T,10064-101-1,WYE-125132,0.12,uM,LJP6,3,L11,72,hr,929,1416,3243,0.4366,0.2631
50238-3,Hs 578T,10064-101-1,WYE-125132,0.37,uM,LJP6,1,L10,72,hr,929,1233,3185,0.3871,0.1725
50238-3,Hs 578T,10064-101-1,WYE-125132,0.37,uM,LJP6,2,L10,72,hr,929,1366,3221,0.4240,0.2396
50238-3,Hs 578T,10064-101-1,WYE-125132,0.37,uM,LJP6,3,L10,72,hr,929,1417,3243,0.4369,0.2636
50238-3,Hs 578T,10064-101-1,WYE-125132,1.11,uM,LJP6,1,L09,72,hr,929,1193,3185,0.3745,0.1510
50238-3,Hs 578T,10064-101-1,WYE-125132,1.11,uM,LJP6,2,L09,72,hr,929,1307,3221,0.4057,0.2095
50238-3,Hs 578T,10064-101-1,WYE-125132,1.11,uM,LJP6,3,L09,72,hr,929,1342,3243,0.4138,0.2261
50238-3,Hs 578T,10064-101-1,WYE-125132,3.33,uM,LJP6,1,L08,72,hr,929,1259,3185,0.3953,0.1864
50238-3,Hs 578T,10064-101-1,WYE-125132,3.33,uM,LJP6,2,L08,72,hr,929,1363,3221,0.4231,0.2381
50238-3,Hs 578T,10064-101-1,WYE-125132,3.33,uM,LJP6,3,L08,72,hr,929,1372,3243,0.4230,0.2412
50238-3,Hs 578T,10064-101-1,WYE-125132,10,uM,LJP6,1,L07,72,hr,929,1239,3185,0.3890,0.1757
50238-3,Hs 578T,10064-101-1,WYE-125132,10,uM,LJP6,2,L07,72,hr,929,1264,3221,0.3924,0.1871
50238-3,Hs 578T,10064-101-1,WYE-125132,10,uM,LJP6,3,L07,72,hr,929,1293,3243,0.3986,0.2010
50238-3,Hs 578T,10067-101-1,Barasertib,0.04,uM,LJP5,1,D12,72,hr,929,1772,3194,0.5547,0.4367
50238-3,Hs 578T,10067-101-1,Barasertib,0.04,uM,LJP5,2,D12,72,hr,929,1894,3253,0.5821,0.4827
50238-3,Hs 578T,10067-101-1,Barasertib,0.04,uM,LJP5,3,D12,72,hr,929,2028,3263,0.6214,0.5382
50238-3,Hs 578T,10067-101-1,Barasertib,0.12,uM,LJP5,1,D11,72,hr,929,1850,3194,0.5791,0.4719
50238-3,Hs 578T,10067-101-1,Barasertib,0.12,uM,LJP5,2,D11,72,hr,929,1997,3253,0.6137,0.5267
50238-3,Hs 578T,10067-101-1,Barasertib,0.12,uM,LJP5,3,D11,72,hr,929,1802,3263,0.5521,0.4411
50238-3,Hs 578T,10067-101-1,Barasertib,0.37,uM,LJP5,1,D10,72,hr,929,1917,3194,0.6001,0.5015
50238-3,Hs 578T,10067-101-1,Barasertib,0.37,uM,LJP5,2,D10,72,hr,929,1951,3253,0.5996,0.5072
50238-3,Hs 578T,10067-101-1,Barasertib,0.37,uM,LJP5,3,D10,72,hr,929,1885,3263,0.5776,0.4774
50238-3,Hs 578T,10067-101-1,Barasertib,1.11,uM,LJP5,1,D09,72,hr,929,1796,3194,0.5622,0.4476
50238-3,Hs 578T,10067-101-1,Barasertib,1.11,uM,LJP5,2,D09,72,hr,929,1867,3253,0.5738,0.4709
50238-3,Hs 578T,10067-101-1,Barasertib,1.11,uM,LJP5,3,D09,72,hr,929,1890,3263,0.5791,0.4795
50238-3,Hs 578T,10067-101-1,Barasertib,3.33,uM,LJP5,1,D08,72,hr,929,1730,3194,0.5416,0.4175
50238-3,Hs 578T,10067-101-1,Barasertib,3.33,uM,LJP5,2,D08,72,hr,929,1637,3253,0.5031,0.3678
50238-3,Hs 578T,10067-101-1,Barasertib,3.33,uM,LJP5,3,D08,72,hr,929,1687,3263,0.5169,0.3896
50238-3,Hs 578T,10067-101-1,Barasertib,10,uM,LJP5,1,D07,72,hr,929,1549,3194,0.4849,0.3322
50238-3,Hs 578T,10067-101-1,Barasertib,10,uM,LJP5,2,D07,72,hr,929,1347,3253,0.4140,0.2279
50238-3,Hs 578T,10067-101-1,Barasertib,10,uM,LJP5,3,D07,72,hr,929,1430,3263,0.4382,0.2685
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.04,uM,LJP5,1,C18,72,hr,929,3283,3194,1.0277,1.0309
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.04,uM,LJP5,2,C18,72,hr,929,3295,3253,1.0126,1.0139
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.04,uM,LJP5,3,C18,72,hr,929,3373,3263,1.0335,1.0367
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.12,uM,LJP5,1,C17,72,hr,929,3404,3194,1.0656,1.0726
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.12,uM,LJP5,2,C17,72,hr,929,3357,3253,1.0317,1.0348
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.12,uM,LJP5,3,C17,72,hr,929,3307,3263,1.0133,1.0146
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,1,C16,72,hr,929,3497,3194,1.0947,1.1042
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,2,C16,72,hr,929,3374,3253,1.0369,1.0405
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,3,C16,72,hr,929,3433,3263,1.0519,1.0566
50238-3,Hs 578T,10068-101-1,Vemurafenib,1.11,uM,LJP5,1,C15,72,hr,929,3355,3194,1.0502,1.0558
50238-3,Hs 578T,10068-101-1,Vemurafenib,1.11,uM,LJP5,2,C15,72,hr,929,3375,3253,1.0372,1.0408
50238-3,Hs 578T,10068-101-1,Vemurafenib,1.11,uM,LJP5,3,C15,72,hr,929,3358,3263,1.0289,1.0317
50238-3,Hs 578T,10068-101-1,Vemurafenib,3.33,uM,LJP5,1,C14,72,hr,929,2971,3194,0.9300,0.9202
50238-3,Hs 578T,10068-101-1,Vemurafenib,3.33,uM,LJP5,2,C14,72,hr,929,3017,3253,0.9272,0.9181
50238-3,Hs 578T,10068-101-1,Vemurafenib,3.33,uM,LJP5,3,C14,72,hr,929,2898,3263,0.8880,0.8731
50238-3,Hs 578T,10068-101-1,Vemurafenib,10,uM,LJP5,1,C13,72,hr,929,2057,3194,0.6439,0.5621
50238-3,Hs 578T,10068-101-1,Vemurafenib,10,uM,LJP5,2,C13,72,hr,929,2108,3253,0.6478,0.5731
50238-3,Hs 578T,10068-101-1,Vemurafenib,10,uM,LJP5,3,C13,72,hr,929,1989,3263,0.6094,0.5218
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.04,uM,LJP5,1,D18,72,hr,929,3269,3194,1.0233,1.0260
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.04,uM,LJP5,2,D18,72,hr,929,3349,3253,1.0292,1.0321
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.04,uM,LJP5,3,D18,72,hr,929,3226,3263,0.9884,0.9872
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.12,uM,LJP5,1,D17,72,hr,929,3257,3194,1.0196,1.0219
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.12,uM,LJP5,2,D17,72,hr,929,3278,3253,1.0074,1.0082
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.12,uM,LJP5,3,D17,72,hr,929,3256,3263,0.9976,0.9974
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,1,D16,72,hr,929,3315,3194,1.0377,1.0420
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,2,D16,72,hr,929,3252,3253,0.9994,0.9993
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,3,D16,72,hr,929,3242,3263,0.9934,0.9927
50238-3,Hs 578T,10069-101-1,Enzastaurin,1.11,uM,LJP5,1,D15,72,hr,929,3318,3194,1.0387,1.0430
50238-3,Hs 578T,10069-101-1,Enzastaurin,1.11,uM,LJP5,2,D15,72,hr,929,3287,3253,1.0102,1.0112
50238-3,Hs 578T,10069-101-1,Enzastaurin,1.11,uM,LJP5,3,D15,72,hr,929,3236,3263,0.9915,0.9906
50238-3,Hs 578T,10069-101-1,Enzastaurin,3.33,uM,LJP5,1,D14,72,hr,929,3189,3194,0.9983,0.9981
50238-3,Hs 578T,10069-101-1,Enzastaurin,3.33,uM,LJP5,2,D14,72,hr,929,3355,3253,1.0311,1.0341
50238-3,Hs 578T,10069-101-1,Enzastaurin,3.33,uM,LJP5,3,D14,72,hr,929,3144,3263,0.9633,0.9592
50238-3,Hs 578T,10069-101-1,Enzastaurin,10,uM,LJP5,1,D13,72,hr,929,3022,3194,0.9460,0.9386
50238-3,Hs 578T,10069-101-1,Enzastaurin,10,uM,LJP5,2,D13,72,hr,929,3113,3253,0.9567,0.9516
50238-3,Hs 578T,10069-101-1,Enzastaurin,10,uM,LJP5,3,D13,72,hr,929,3076,3263,0.9425,0.9357
50238-3,Hs 578T,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,929,2318,3185,0.7277,0.6725
50238-3,Hs 578T,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,929,2338,3221,0.7258,0.6727
50238-3,Hs 578T,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,929,2283,3243,0.7039,0.6461
50238-3,Hs 578T,10071-101-1,Palbociclib,0.12,uM,LJP6,1,E17,72,hr,929,2013,3185,0.6320,0.5449
50238-3,Hs 578T,10071-101-1,Palbociclib,0.12,uM,LJP6,2,E17,72,hr,929,2067,3221,0.6416,0.5617
50238-3,Hs 578T,10071-101-1,Palbociclib,0.12,uM,LJP6,3,E17,72,hr,929,1978,3243,0.6098,0.5203
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,1,E16,72,hr,929,1738,3185,0.5457,0.4223
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,2,E16,72,hr,929,1794,3221,0.5569,0.4431
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,3,E16,72,hr,929,1843,3243,0.5682,0.4619
50238-3,Hs 578T,10071-101-1,Palbociclib,1.11,uM,LJP6,1,E15,72,hr,929,1687,3185,0.5296,0.3987
50238-3,Hs 578T,10071-101-1,Palbociclib,1.11,uM,LJP6,2,E15,72,hr,929,1615,3221,0.5013,0.3609
50238-3,Hs 578T,10071-101-1,Palbociclib,1.11,uM,LJP6,3,E15,72,hr,929,1634,3243,0.5038,0.3675
50238-3,Hs 578T,10071-101-1,Palbociclib,3.33,uM,LJP6,1,E14,72,hr,929,1631,3185,0.5121,0.3724
50238-3,Hs 578T,10071-101-1,Palbociclib,3.33,uM,LJP6,2,E14,72,hr,929,1665,3221,0.5169,0.3843
50238-3,Hs 578T,10071-101-1,Palbociclib,3.33,uM,LJP6,3,E14,72,hr,929,1639,3243,0.5053,0.3698
50238-3,Hs 578T,10071-101-1,Palbociclib,10,uM,LJP6,1,E13,72,hr,929,1585,3185,0.4976,0.3505
50238-3,Hs 578T,10071-101-1,Palbociclib,10,uM,LJP6,2,E13,72,hr,929,1533,3221,0.4759,0.3220
50238-3,Hs 578T,10071-101-1,Palbociclib,10,uM,LJP6,3,E13,72,hr,929,1573,3243,0.4850,0.3389
50238-3,Hs 578T,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,929,2880,3185,0.9042,0.8898
50238-3,Hs 578T,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,929,2845,3221,0.8832,0.8661
50238-3,Hs 578T,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,929,2911,3243,0.8975,0.8836
50238-3,Hs 578T,10072-101-1,PF562271,0.12,uM,LJP6,1,F17,72,hr,929,2620,3185,0.8226,0.7918
50238-3,Hs 578T,10072-101-1,PF562271,0.12,uM,LJP6,2,F17,72,hr,929,2482,3221,0.7705,0.7294
50238-3,Hs 578T,10072-101-1,PF562271,0.12,uM,LJP6,3,F17,72,hr,929,2783,3243,0.8580,0.8372
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,1,F16,72,hr,929,2536,3185,0.7962,0.7593
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,2,F16,72,hr,929,2378,3221,0.7382,0.6886
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,3,F16,72,hr,929,2502,3243,0.7714,0.7319
50238-3,Hs 578T,10072-101-1,PF562271,1.11,uM,LJP6,1,F15,72,hr,929,2090,3185,0.6562,0.5779
50238-3,Hs 578T,10072-101-1,PF562271,1.11,uM,LJP6,2,F15,72,hr,929,2163,3221,0.6714,0.6017
50238-3,Hs 578T,10072-101-1,PF562271,1.11,uM,LJP6,3,F15,72,hr,929,2175,3243,0.6706,0.6025
50238-3,Hs 578T,10072-101-1,PF562271,3.33,uM,LJP6,1,F14,72,hr,929,2067,3185,0.6489,0.5681
50238-3,Hs 578T,10072-101-1,PF562271,3.33,uM,LJP6,2,F14,72,hr,929,1828,3221,0.5675,0.4583
50238-3,Hs 578T,10072-101-1,PF562271,3.33,uM,LJP6,3,F14,72,hr,929,1824,3243,0.5624,0.4535
50238-3,Hs 578T,10072-101-1,PF562271,10,uM,LJP6,1,F13,72,hr,929,957,3185,0.3005,0.0167
50238-3,Hs 578T,10072-101-1,PF562271,10,uM,LJP6,2,F13,72,hr,929,854,3221,0.2651,-0.0460
50238-3,Hs 578T,10072-101-1,PF562271,10,uM,LJP6,3,F13,72,hr,929,944,3243,0.2910,0.0088
50238-3,Hs 578T,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,929,2007,3185,0.6301,0.5423
50238-3,Hs 578T,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,929,2067,3221,0.6416,0.5617
50238-3,Hs 578T,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,929,2045,3243,0.6305,0.5487
50238-3,Hs 578T,10073-101-1,PHA-793887,0.12,uM,LJP6,1,E23,72,hr,929,2014,3185,0.6323,0.5453
50238-3,Hs 578T,10073-101-1,PHA-793887,0.12,uM,LJP6,2,E23,72,hr,929,1947,3221,0.6044,0.5104
50238-3,Hs 578T,10073-101-1,PHA-793887,0.12,uM,LJP6,3,E23,72,hr,929,1882,3243,0.5802,0.4789
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,1,E22,72,hr,929,1581,3185,0.4964,0.3485
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,2,E22,72,hr,929,1572,3221,0.4880,0.3406
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,3,E22,72,hr,929,1627,3243,0.5016,0.3642
50238-3,Hs 578T,10073-101-1,PHA-793887,1.11,uM,LJP6,1,E21,72,hr,929,1209,3185,0.3796,0.1596
50238-3,Hs 578T,10073-101-1,PHA-793887,1.11,uM,LJP6,2,E21,72,hr,929,1295,3221,0.4020,0.2033
50238-3,Hs 578T,10073-101-1,PHA-793887,1.11,uM,LJP6,3,E21,72,hr,929,1236,3243,0.3811,0.1714
50238-3,Hs 578T,10073-101-1,PHA-793887,3.33,uM,LJP6,1,E20,72,hr,929,1070,3185,0.3359,0.0826
50238-3,Hs 578T,10073-101-1,PHA-793887,3.33,uM,LJP6,2,E20,72,hr,929,1027,3221,0.3188,0.0574
50238-3,Hs 578T,10073-101-1,PHA-793887,3.33,uM,LJP6,3,E20,72,hr,929,1076,3243,0.3317,0.0847
50238-3,Hs 578T,10073-101-1,PHA-793887,10,uM,LJP6,1,E19,72,hr,929,775,3185,0.2433,-0.0971
50238-3,Hs 578T,10073-101-1,PHA-793887,10,uM,LJP6,2,E19,72,hr,929,807,3221,0.2505,-0.0756
50238-3,Hs 578T,10073-101-1,PHA-793887,10,uM,LJP6,3,E19,72,hr,929,926,3243,0.2855,-0.0019
50238-3,Hs 578T,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,929,2638,3185,0.8282,0.7987
50238-3,Hs 578T,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,929,2737,3221,0.8496,0.8263
50238-3,Hs 578T,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,929,2849,3243,0.8784,0.8612
50238-3,Hs 578T,10075-101-1,QL-X-138,0.12,uM,LJP6,1,F23,72,hr,929,2465,3185,0.7739,0.7314
50238-3,Hs 578T,10075-101-1,QL-X-138,0.12,uM,LJP6,2,F23,72,hr,929,2371,3221,0.7360,0.6858
50238-3,Hs 578T,10075-101-1,QL-X-138,0.12,uM,LJP6,3,F23,72,hr,929,2524,3243,0.7782,0.7403
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,1,F22,72,hr,929,2145,3185,0.6734,0.6011
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,2,F22,72,hr,929,2181,3221,0.6770,0.6091
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,3,F22,72,hr,929,2312,3243,0.7128,0.6577
50238-3,Hs 578T,10075-101-1,QL-X-138,1.11,uM,LJP6,1,F21,72,hr,929,1922,3185,0.6034,0.5052
50238-3,Hs 578T,10075-101-1,QL-X-138,1.11,uM,LJP6,2,F21,72,hr,929,1930,3221,0.5991,0.5031
50238-3,Hs 578T,10075-101-1,QL-X-138,1.11,uM,LJP6,3,F21,72,hr,929,2059,3243,0.6348,0.5545
50238-3,Hs 578T,10075-101-1,QL-X-138,3.33,uM,LJP6,1,F20,72,hr,929,1880,3185,0.5902,0.4866
50238-3,Hs 578T,10075-101-1,QL-X-138,3.33,uM,LJP6,2,F20,72,hr,929,1699,3221,0.5274,0.4000
50238-3,Hs 578T,10075-101-1,QL-X-138,3.33,uM,LJP6,3,F20,72,hr,929,1780,3243,0.5488,0.4339
50238-3,Hs 578T,10075-101-1,QL-X-138,10,uM,LJP6,1,F19,72,hr,929,972,3185,0.3052,0.0256
50238-3,Hs 578T,10075-101-1,QL-X-138,10,uM,LJP6,2,F19,72,hr,929,974,3221,0.3024,0.0266
50238-3,Hs 578T,10075-101-1,QL-X-138,10,uM,LJP6,3,F19,72,hr,929,994,3243,0.3065,0.0381
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,929,3079,3185,0.9667,0.9622
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,929,3077,3221,0.9552,0.9495
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,929,2987,3243,0.9209,0.9107
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.12,uM,LJP6,1,O23,72,hr,929,2962,3185,0.9299,0.9199
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.12,uM,LJP6,2,O23,72,hr,929,3084,3221,0.9573,0.9520
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.12,uM,LJP6,3,O23,72,hr,929,3051,3243,0.9407,0.9333
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,1,O22,72,hr,929,2677,3185,0.8405,0.8137
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,2,O22,72,hr,929,2590,3221,0.8040,0.7709
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,3,O22,72,hr,929,2603,3243,0.8025,0.7703
50238-3,Hs 578T,10077-101-1,QL-XII-47,1.11,uM,LJP6,1,O21,72,hr,929,1854,3185,0.5821,0.4750
50238-3,Hs 578T,10077-101-1,QL-XII-47,1.11,uM,LJP6,2,O21,72,hr,929,2080,3221,0.6457,0.5671
50238-3,Hs 578T,10077-101-1,QL-XII-47,1.11,uM,LJP6,3,O21,72,hr,929,1963,3243,0.6052,0.5139
50238-3,Hs 578T,10077-101-1,QL-XII-47,3.33,uM,LJP6,1,O20,72,hr,929,1323,3185,0.4154,0.2199
50238-3,Hs 578T,10077-101-1,QL-XII-47,3.33,uM,LJP6,2,O20,72,hr,929,1302,3221,0.4042,0.2069
50238-3,Hs 578T,10077-101-1,QL-XII-47,3.33,uM,LJP6,3,O20,72,hr,929,1340,3243,0.4131,0.2250
50238-3,Hs 578T,10077-101-1,QL-XII-47,10,uM,LJP6,1,O19,72,hr,929,770,3185,0.2417,-0.1004
50238-3,Hs 578T,10077-101-1,QL-XII-47,10,uM,LJP6,2,O19,72,hr,929,759,3221,0.2356,-0.1067
50238-3,Hs 578T,10077-101-1,QL-XII-47,10,uM,LJP6,3,O19,72,hr,929,937,3243,0.2889,0.0046
50238-3,Hs 578T,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,929,1453,3185,0.4562,0.2860
50238-3,Hs 578T,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,929,1448,3221,0.4495,0.2806
50238-3,Hs 578T,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,929,1388,3243,0.4279,0.2492
50238-3,Hs 578T,10079-101-1,Torin1,0.12,uM,LJP6,1,O17,72,hr,929,1308,3185,0.4107,0.2121
50238-3,Hs 578T,10079-101-1,Torin1,0.12,uM,LJP6,2,O17,72,hr,929,1464,3221,0.4545,0.2885
50238-3,Hs 578T,10079-101-1,Torin1,0.12,uM,LJP6,3,O17,72,hr,929,1402,3243,0.4323,0.2562
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,1,O16,72,hr,929,1348,3185,0.4232,0.2328
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,2,O16,72,hr,929,1294,3221,0.4017,0.2028
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,3,O16,72,hr,929,1301,3243,0.4011,0.2051
50238-3,Hs 578T,10079-101-1,Torin1,1.11,uM,LJP6,1,O15,72,hr,929,1216,3185,0.3818,0.1634
50238-3,Hs 578T,10079-101-1,Torin1,1.11,uM,LJP6,2,O15,72,hr,929,1359,3221,0.4219,0.2361
50238-3,Hs 578T,10079-101-1,Torin1,1.11,uM,LJP6,3,O15,72,hr,929,1138,3243,0.3509,0.1189
50238-3,Hs 578T,10079-101-1,Torin1,3.33,uM,LJP6,1,O14,72,hr,929,1216,3185,0.3818,0.1634
50238-3,Hs 578T,10079-101-1,Torin1,3.33,uM,LJP6,2,O14,72,hr,929,1186,3221,0.3682,0.1457
50238-3,Hs 578T,10079-101-1,Torin1,3.33,uM,LJP6,3,O14,72,hr,929,1036,3243,0.3194,0.0622
50238-3,Hs 578T,10079-101-1,Torin1,10,uM,LJP6,1,O13,72,hr,929,1134,3185,0.3560,0.1186
50238-3,Hs 578T,10079-101-1,Torin1,10,uM,LJP6,2,O13,72,hr,929,1047,3221,0.3250,0.0688
50238-3,Hs 578T,10079-101-1,Torin1,10,uM,LJP6,3,O13,72,hr,929,913,3243,0.2815,-0.0097
50238-3,Hs 578T,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,929,1328,3194,0.4157,0.2219
50238-3,Hs 578T,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,929,1442,3253,0.4432,0.2751
50238-3,Hs 578T,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,929,1440,3263,0.4412,0.2734
50238-3,Hs 578T,10080-101-1,Torin2,0.12,uM,LJP5,1,I23,72,hr,929,1277,3194,0.3998,0.1954
50238-3,Hs 578T,10080-101-1,Torin2,0.12,uM,LJP5,2,I23,72,hr,929,1302,3253,0.4001,0.2051
50238-3,Hs 578T,10080-101-1,Torin2,0.12,uM,LJP5,3,I23,72,hr,929,1293,3263,0.3962,0.1999
