Cell Line HMS LINCS ID,Cell Line Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50216-2,HCC38,200858,HGF,28288,100,ng/ml,10,minute,pP38,380.651
50216-2,HCC38,200858,HGF,28352,1,ng/ml,30,minute,pP38,364.906
50216-2,HCC38,200858,HGF,28400,100,ng/ml,30,minute,pP38,366.679
50216-2,HCC38,200858,HGF,28292,1,ng/ml,90,minute,pP38,349.575
50216-2,HCC38,200858,HGF,28424,100,ng/ml,90,minute,pP38,351.840
50216-2,HCC38,200853,NRG1,27944,1,ng/ml,10,minute,pAkt,981.607
50216-2,HCC38,200853,NRG1,27828,100,ng/ml,10,minute,pAkt,2011.085
50216-2,HCC38,200853,NRG1,27980,1,ng/ml,30,minute,pAkt,1127.753
50216-2,HCC38,200853,NRG1,27736,100,ng/ml,30,minute,pAkt,2220.598
50216-2,HCC38,200853,NRG1,27860,1,ng/ml,90,minute,pAkt,1780.935
50216-2,HCC38,200853,NRG1,27976,100,ng/ml,90,minute,pAkt,2633.885
50216-2,HCC38,200853,NRG1,27496,1,ng/ml,10,minute,pErk,2278.704
50216-2,HCC38,200853,NRG1,27528,100,ng/ml,10,minute,pErk,7951.415
50216-2,HCC38,200853,NRG1,27604,1,ng/ml,30,minute,pErk,2218.334
50216-2,HCC38,200853,NRG1,27716,100,ng/ml,30,minute,pErk,5908.227
50216-2,HCC38,200853,NRG1,27552,1,ng/ml,90,minute,pErk,2201.022
50216-2,HCC38,200853,NRG1,27364,100,ng/ml,90,minute,pErk,2925.168
50216-2,HCC38,200853,NRG1,28684,1,ng/ml,10,minute,pJnk,65.716
50216-2,HCC38,200853,NRG1,28528,100,ng/ml,10,minute,pJnk,78.338
50216-2,HCC38,200853,NRG1,28692,1,ng/ml,30,minute,pJnk,65.583
50216-2,HCC38,200853,NRG1,28664,100,ng/ml,30,minute,pJnk,85.769
50216-2,HCC38,200853,NRG1,28764,1,ng/ml,90,minute,pJnk,68.607
50216-2,HCC38,200853,NRG1,28880,100,ng/ml,90,minute,pJnk,71.349
50216-2,HCC38,200853,NRG1,28172,1,ng/ml,10,minute,pP38,387.952
50216-2,HCC38,200853,NRG1,28448,100,ng/ml,10,minute,pP38,415.729
50216-2,HCC38,200853,NRG1,28272,1,ng/ml,30,minute,pP38,370.935
50216-2,HCC38,200853,NRG1,28316,100,ng/ml,30,minute,pP38,348.460
50216-2,HCC38,200853,NRG1,28440,1,ng/ml,90,minute,pP38,379.906
50216-2,HCC38,200853,NRG1,28496,100,ng/ml,90,minute,pP38,393.330
50216-2,HCC38,200855,IGF-I,27788,1,ng/ml,10,minute,pAkt,581.685
50216-2,HCC38,200855,IGF-I,27864,100,ng/ml,10,minute,pAkt,1213.849
50216-2,HCC38,200855,IGF-I,28028,1,ng/ml,30,minute,pAkt,632.518
50216-2,HCC38,200855,IGF-I,28080,100,ng/ml,30,minute,pAkt,1052.356
50216-2,HCC38,200855,IGF-I,27832,1,ng/ml,90,minute,pAkt,611.086
50216-2,HCC38,200855,IGF-I,27840,100,ng/ml,90,minute,pAkt,1010.639
50216-2,HCC38,200855,IGF-I,27360,1,ng/ml,10,minute,pErk,926.612
50216-2,HCC38,200855,IGF-I,27440,100,ng/ml,10,minute,pErk,1249.635
50216-2,HCC38,200855,IGF-I,27720,1,ng/ml,30,minute,pErk,696.273
50216-2,HCC38,200855,IGF-I,27420,100,ng/ml,30,minute,pErk,941.039
50216-2,HCC38,200855,IGF-I,27380,1,ng/ml,90,minute,pErk,745.317
50216-2,HCC38,200855,IGF-I,27492,100,ng/ml,90,minute,pErk,777.389
50216-2,HCC38,200855,IGF-I,28640,1,ng/ml,10,minute,pJnk,55.633
50216-2,HCC38,200855,IGF-I,28520,100,ng/ml,10,minute,pJnk,68.880
50216-2,HCC38,200855,IGF-I,28752,1,ng/ml,30,minute,pJnk,74.250
50216-2,HCC38,200855,IGF-I,28728,100,ng/ml,30,minute,pJnk,74.902
50216-2,HCC38,200855,IGF-I,28616,1,ng/ml,90,minute,pJnk,64.206
50216-2,HCC38,200855,IGF-I,28716,100,ng/ml,90,minute,pJnk,66.818
50216-2,HCC38,200855,IGF-I,28188,1,ng/ml,10,minute,pP38,359.933
50216-2,HCC38,200855,IGF-I,28120,100,ng/ml,10,minute,pP38,357.454
50216-2,HCC38,200855,IGF-I,28132,1,ng/ml,30,minute,pP38,342.901
50216-2,HCC38,200855,IGF-I,28476,100,ng/ml,30,minute,pP38,364.551
50216-2,HCC38,200855,IGF-I,28488,1,ng/ml,90,minute,pP38,339.585
50216-2,HCC38,200855,IGF-I,28260,100,ng/ml,90,minute,pP38,367.835
50216-2,HCC38,200856,IGF-II,27908,1,ng/ml,10,minute,pAkt,537.710
50216-2,HCC38,200856,IGF-II,27760,100,ng/ml,10,minute,pAkt,851.310
50216-2,HCC38,200856,IGF-II,27756,1,ng/ml,30,minute,pAkt,524.160
50216-2,HCC38,200856,IGF-II,27776,100,ng/ml,30,minute,pAkt,880.488
50216-2,HCC38,200856,IGF-II,28008,1,ng/ml,90,minute,pAkt,589.238
50216-2,HCC38,200856,IGF-II,27876,100,ng/ml,90,minute,pAkt,807.494
50216-2,HCC38,200856,IGF-II,27544,1,ng/ml,10,minute,pErk,812.444
50216-2,HCC38,200856,IGF-II,27648,100,ng/ml,10,minute,pErk,1036.425
50216-2,HCC38,200856,IGF-II,27392,1,ng/ml,30,minute,pErk,893.845
50216-2,HCC38,200856,IGF-II,27448,100,ng/ml,30,minute,pErk,900.481
50216-2,HCC38,200856,IGF-II,27672,1,ng/ml,90,minute,pErk,906.460
50216-2,HCC38,200856,IGF-II,27352,100,ng/ml,90,minute,pErk,1023.188
50216-2,HCC38,200856,IGF-II,28580,1,ng/ml,10,minute,pJnk,67.039
50216-2,HCC38,200856,IGF-II,28872,100,ng/ml,10,minute,pJnk,74.221
50216-2,HCC38,200856,IGF-II,28672,1,ng/ml,30,minute,pJnk,69.065
50216-2,HCC38,200856,IGF-II,28700,100,ng/ml,30,minute,pJnk,80.776
50216-2,HCC38,200856,IGF-II,28816,1,ng/ml,90,minute,pJnk,66.453
50216-2,HCC38,200856,IGF-II,28644,100,ng/ml,90,minute,pJnk,93.229
50216-2,HCC38,200856,IGF-II,28152,1,ng/ml,10,minute,pP38,369.171
50216-2,HCC38,200856,IGF-II,28416,100,ng/ml,10,minute,pP38,348.641
50216-2,HCC38,200856,IGF-II,28248,1,ng/ml,30,minute,pP38,292.853
50216-2,HCC38,200856,IGF-II,28300,100,ng/ml,30,minute,pP38,395.649
50216-2,HCC38,200856,IGF-II,28320,1,ng/ml,90,minute,pP38,349.753
50216-2,HCC38,200856,IGF-II,28332,100,ng/ml,90,minute,pP38,395.618
50216-2,HCC38,200854,INS,28064,1,ng/ml,10,minute,pAkt,525.997
50216-2,HCC38,200854,INS,27972,100,ng/ml,10,minute,pAkt,571.787
50216-2,HCC38,200854,INS,27772,1,ng/ml,30,minute,pAkt,553.840
50216-2,HCC38,200854,INS,27912,100,ng/ml,30,minute,pAkt,514.970
50216-2,HCC38,200854,INS,27960,1,ng/ml,90,minute,pAkt,577.411
50216-2,HCC38,200854,INS,28076,100,ng/ml,90,minute,pAkt,684.576
50216-2,HCC38,200854,INS,27368,1,ng/ml,10,minute,pErk,691.845
50216-2,HCC38,200854,INS,27628,100,ng/ml,10,minute,pErk,976.432
50216-2,HCC38,200854,INS,27396,1,ng/ml,30,minute,pErk,755.770
50216-2,HCC38,200854,INS,27416,100,ng/ml,30,minute,pErk,938.994
50216-2,HCC38,200854,INS,27520,1,ng/ml,90,minute,pErk,766.161
50216-2,HCC38,200854,INS,27400,100,ng/ml,90,minute,pErk,706.900
50216-2,HCC38,200854,INS,28564,1,ng/ml,10,minute,pJnk,72.144
50216-2,HCC38,200854,INS,28656,100,ng/ml,10,minute,pJnk,64.414
50216-2,HCC38,200854,INS,28524,1,ng/ml,30,minute,pJnk,62.048
50216-2,HCC38,200854,INS,28864,100,ng/ml,30,minute,pJnk,63.794
50216-2,HCC38,200854,INS,28828,1,ng/ml,90,minute,pJnk,66.472
50216-2,HCC38,200854,INS,28840,100,ng/ml,90,minute,pJnk,68.915
50216-2,HCC38,200854,INS,28160,1,ng/ml,10,minute,pP38,343.600
50216-2,HCC38,200854,INS,28256,100,ng/ml,10,minute,pP38,348.640
50216-2,HCC38,200854,INS,28284,1,ng/ml,30,minute,pP38,319.652
50216-2,HCC38,200854,INS,28208,100,ng/ml,30,minute,pP38,333.714
50216-2,HCC38,200854,INS,28396,1,ng/ml,90,minute,pP38,320.152
50216-2,HCC38,200854,INS,28252,100,ng/ml,90,minute,pP38,327.416
50216-2,HCC38,200862,NGF-beta,28068,1,ng/ml,10,minute,pAkt,558.398
50216-2,HCC38,200862,NGF-beta,27816,100,ng/ml,10,minute,pAkt,549.668
50216-2,HCC38,200862,NGF-beta,27928,1,ng/ml,30,minute,pAkt,574.366
50216-2,HCC38,200862,NGF-beta,27956,100,ng/ml,30,minute,pAkt,596.973
50216-2,HCC38,200862,NGF-beta,28056,1,ng/ml,90,minute,pAkt,582.224
50216-2,HCC38,200862,NGF-beta,28032,100,ng/ml,90,minute,pAkt,573.851
50216-2,HCC38,200862,NGF-beta,27524,1,ng/ml,10,minute,pErk,823.815
50216-2,HCC38,200862,NGF-beta,27636,100,ng/ml,10,minute,pErk,797.616
50216-2,HCC38,200862,NGF-beta,27500,1,ng/ml,30,minute,pErk,642.539
50216-2,HCC38,200862,NGF-beta,27464,100,ng/ml,30,minute,pErk,744.691
50216-2,HCC38,200862,NGF-beta,27484,1,ng/ml,90,minute,pErk,697.780
50216-2,HCC38,200862,NGF-beta,27644,100,ng/ml,90,minute,pErk,817.620
50216-2,HCC38,200862,NGF-beta,28704,1,ng/ml,10,minute,pJnk,64.322
50216-2,HCC38,200862,NGF-beta,28768,100,ng/ml,10,minute,pJnk,81.849
50216-2,HCC38,200862,NGF-beta,28608,1,ng/ml,30,minute,pJnk,69.866
50216-2,HCC38,200862,NGF-beta,28552,100,ng/ml,30,minute,pJnk,65.423
50216-2,HCC38,200862,NGF-beta,28540,1,ng/ml,90,minute,pJnk,66.160
50216-2,HCC38,200862,NGF-beta,28776,100,ng/ml,90,minute,pJnk,93.878
50216-2,HCC38,200862,NGF-beta,28492,1,ng/ml,10,minute,pP38,409.835
50216-2,HCC38,200862,NGF-beta,28368,100,ng/ml,10,minute,pP38,342.647
50216-2,HCC38,200862,NGF-beta,28428,1,ng/ml,30,minute,pP38,340.941
50216-2,HCC38,200862,NGF-beta,28436,100,ng/ml,30,minute,pP38,342.910
50216-2,HCC38,200862,NGF-beta,28420,1,ng/ml,90,minute,pP38,334.986
50216-2,HCC38,200862,NGF-beta,28240,100,ng/ml,90,minute,pP38,336.714
50216-2,HCC38,200857,PDGF-BB,28084,1,ng/ml,10,minute,pAkt,553.568
50216-2,HCC38,200857,PDGF-BB,27844,100,ng/ml,10,minute,pAkt,500.374
50216-2,HCC38,200857,PDGF-BB,27784,1,ng/ml,30,minute,pAkt,537.687
50216-2,HCC38,200857,PDGF-BB,28088,100,ng/ml,30,minute,pAkt,545.105
50216-2,HCC38,200857,PDGF-BB,28112,1,ng/ml,90,minute,pAkt,563.485
50216-2,HCC38,200857,PDGF-BB,27804,100,ng/ml,90,minute,pAkt,550.865
50216-2,HCC38,200857,PDGF-BB,27428,1,ng/ml,10,minute,pErk,912.191
50216-2,HCC38,200857,PDGF-BB,27692,100,ng/ml,10,minute,pErk,739.845
50216-2,HCC38,200857,PDGF-BB,27568,1,ng/ml,30,minute,pErk,733.756
50216-2,HCC38,200857,PDGF-BB,27408,100,ng/ml,30,minute,pErk,784.876
50216-2,HCC38,200857,PDGF-BB,27436,1,ng/ml,90,minute,pErk,745.766
50216-2,HCC38,200857,PDGF-BB,27444,100,ng/ml,90,minute,pErk,807.601
50216-2,HCC38,200857,PDGF-BB,28648,1,ng/ml,10,minute,pJnk,66.386
50216-2,HCC38,200857,PDGF-BB,28868,100,ng/ml,10,minute,pJnk,67.808
50216-2,HCC38,200857,PDGF-BB,28612,1,ng/ml,30,minute,pJnk,99.099
50216-2,HCC38,200857,PDGF-BB,28592,100,ng/ml,30,minute,pJnk,67.841
50216-2,HCC38,200857,PDGF-BB,28812,1,ng/ml,90,minute,pJnk,68.835
50216-2,HCC38,200857,PDGF-BB,28736,100,ng/ml,90,minute,pJnk,80.775
50216-2,HCC38,200857,PDGF-BB,28452,1,ng/ml,10,minute,pP38,370.713
50216-2,HCC38,200857,PDGF-BB,28192,100,ng/ml,10,minute,pP38,333.663
50216-2,HCC38,200857,PDGF-BB,28276,1,ng/ml,30,minute,pP38,355.247
50216-2,HCC38,200857,PDGF-BB,28232,100,ng/ml,30,minute,pP38,353.746
50216-2,HCC38,200857,PDGF-BB,28168,1,ng/ml,90,minute,pP38,349.604
50216-2,HCC38,200857,PDGF-BB,28128,100,ng/ml,90,minute,pP38,357.968
50216-2,HCC38,200859,SCF,27872,1,ng/ml,10,minute,pAkt,589.358
50216-2,HCC38,200859,SCF,27900,100,ng/ml,10,minute,pAkt,996.800
50216-2,HCC38,200859,SCF,27984,1,ng/ml,30,minute,pAkt,597.683
50216-2,HCC38,200859,SCF,28052,100,ng/ml,30,minute,pAkt,788.523
50216-2,HCC38,200859,SCF,28104,1,ng/ml,90,minute,pAkt,583.684
50216-2,HCC38,200859,SCF,27940,100,ng/ml,90,minute,pAkt,608.424
50216-2,HCC38,200859,SCF,27600,1,ng/ml,10,minute,pErk,856.549
50216-2,HCC38,200859,SCF,27556,100,ng/ml,10,minute,pErk,3363.428
50216-2,HCC38,200859,SCF,27652,1,ng/ml,30,minute,pErk,803.666
50216-2,HCC38,200859,SCF,27564,100,ng/ml,30,minute,pErk,1042.096
50216-2,HCC38,200859,SCF,27508,1,ng/ml,90,minute,pErk,794.976
50216-2,HCC38,200859,SCF,27432,100,ng/ml,90,minute,pErk,859.226
50216-2,HCC38,200859,SCF,28712,1,ng/ml,10,minute,pJnk,68.130
50216-2,HCC38,200859,SCF,28844,100,ng/ml,10,minute,pJnk,69.141
50216-2,HCC38,200859,SCF,28556,1,ng/ml,30,minute,pJnk,70.688
50216-2,HCC38,200859,SCF,28568,100,ng/ml,30,minute,pJnk,71.487
50216-2,HCC38,200859,SCF,28636,1,ng/ml,90,minute,pJnk,76.197
50216-2,HCC38,200859,SCF,28852,100,ng/ml,90,minute,pJnk,71.496
50216-2,HCC38,200859,SCF,28204,1,ng/ml,10,minute,pP38,366.940
50216-2,HCC38,200859,SCF,28304,100,ng/ml,10,minute,pP38,323.213
50216-2,HCC38,200859,SCF,28144,1,ng/ml,30,minute,pP38,358.786
50216-2,HCC38,200859,SCF,28372,100,ng/ml,30,minute,pP38,375.616
50216-2,HCC38,200859,SCF,28264,1,ng/ml,90,minute,pP38,366.362
50216-2,HCC38,200859,SCF,28224,100,ng/ml,90,minute,pP38,364.635
50216-2,HCC38,200864,VEGF165,27735,1,ng/ml,10,minute,pAkt,555.494
50216-2,HCC38,200864,VEGF165,28024,100,ng/ml,10,minute,pAkt,525.638
50216-2,HCC38,200864,VEGF165,27812,1,ng/ml,30,minute,pAkt,557.120
50216-2,HCC38,200864,VEGF165,27768,100,ng/ml,30,minute,pAkt,580.848
50216-2,HCC38,200864,VEGF165,27752,1,ng/ml,90,minute,pAkt,594.725
50216-2,HCC38,200864,VEGF165,27808,100,ng/ml,90,minute,pAkt,404.936
50216-2,HCC38,200864,VEGF165,27351,1,ng/ml,10,minute,pErk,849.064
50216-2,HCC38,200864,VEGF165,27472,100,ng/ml,10,minute,pErk,650.833
50216-2,HCC38,200864,VEGF165,27712,1,ng/ml,30,minute,pErk,679.818
50216-2,HCC38,200864,VEGF165,27660,100,ng/ml,30,minute,pErk,816.100
50216-2,HCC38,200864,VEGF165,27540,1,ng/ml,90,minute,pErk,753.271
50216-2,HCC38,200864,VEGF165,27608,100,ng/ml,90,minute,pErk,772.637
50216-2,HCC38,200864,VEGF165,28503,1,ng/ml,10,minute,pJnk,54.564
50216-2,HCC38,200864,VEGF165,28596,100,ng/ml,10,minute,pJnk,61.009
50216-2,HCC38,200864,VEGF165,28780,1,ng/ml,30,minute,pJnk,61.240
50216-2,HCC38,200864,VEGF165,28744,100,ng/ml,30,minute,pJnk,62.232
50216-2,HCC38,200864,VEGF165,28748,1,ng/ml,90,minute,pJnk,63.576
50216-2,HCC38,200864,VEGF165,28560,100,ng/ml,90,minute,pJnk,64.835
50216-2,HCC38,200864,VEGF165,28119,1,ng/ml,10,minute,pP38,413.131
50216-2,HCC38,200864,VEGF165,28444,100,ng/ml,10,minute,pP38,372.093
50216-2,HCC38,200864,VEGF165,28480,1,ng/ml,30,minute,pP38,377.693
50216-2,HCC38,200864,VEGF165,28180,100,ng/ml,30,minute,pP38,371.886
50216-2,HCC38,200864,VEGF165,28244,1,ng/ml,90,minute,pP38,353.115
50216-2,HCC38,200864,VEGF165,28432,100,ng/ml,90,minute,pP38,362.206
50216-2,HCC38,,,27852,0,ng/ml,,,pAkt,542.964
50216-2,HCC38,,,27704,0,ng/ml,,,pErk,757.152
50216-2,HCC38,,,28676,0,ng/ml,,,pJnk,69.060
50216-2,HCC38,,,28140,0,ng/ml,,,pP38,356.729
50219-2,HCC70,200852,BTC,30100,1,ng/ml,10,minute,pAkt,4816.214
50219-2,HCC70,200852,BTC,30208,100,ng/ml,10,minute,pAkt,6928.685
50219-2,HCC70,200852,BTC,30348,1,ng/ml,30,minute,pAkt,5268.999
50219-2,HCC70,200852,BTC,30068,100,ng/ml,30,minute,pAkt,8221.794
50219-2,HCC70,200852,BTC,30200,1,ng/ml,90,minute,pAkt,5523.207
50219-2,HCC70,200852,BTC,30252,100,ng/ml,90,minute,pAkt,6326.382
50219-2,HCC70,200852,BTC,29924,1,ng/ml,10,minute,pErk,13904.557
50219-2,HCC70,200852,BTC,29864,100,ng/ml,10,minute,pErk,25106.524
50219-2,HCC70,200852,BTC,29712,1,ng/ml,30,minute,pErk,11138.550
50219-2,HCC70,200852,BTC,29700,100,ng/ml,30,minute,pErk,14625.518
50219-2,HCC70,200852,BTC,30028,1,ng/ml,90,minute,pErk,13396.839
50219-2,HCC70,200852,BTC,29784,100,ng/ml,90,minute,pErk,8394.621
50219-2,HCC70,200852,BTC,31156,1,ng/ml,10,minute,pJnk,548.889
50219-2,HCC70,200852,BTC,31108,100,ng/ml,10,minute,pJnk,719.138
50219-2,HCC70,200852,BTC,31088,1,ng/ml,30,minute,pJnk,460.845
50219-2,HCC70,200852,BTC,30860,100,ng/ml,30,minute,pJnk,625.888
50219-2,HCC70,200852,BTC,30944,1,ng/ml,90,minute,pJnk,500.087
50219-2,HCC70,200852,BTC,30884,100,ng/ml,90,minute,pJnk,517.310
50219-2,HCC70,200852,BTC,30604,1,ng/ml,10,minute,pP38,641.000
50219-2,HCC70,200852,BTC,30748,100,ng/ml,10,minute,pP38,682.887
50219-2,HCC70,200852,BTC,30440,1,ng/ml,30,minute,pP38,461.218
50219-2,HCC70,200852,BTC,30528,100,ng/ml,30,minute,pP38,735.610
50219-2,HCC70,200852,BTC,30596,1,ng/ml,90,minute,pP38,596.996
50219-2,HCC70,200852,BTC,30796,100,ng/ml,90,minute,pP38,717.305
50219-2,HCC70,200863,EFNA1,30352,1,ng/ml,10,minute,pAkt,3198.282
50219-2,HCC70,200863,EFNA1,30392,100,ng/ml,10,minute,pAkt,3351.472
50219-2,HCC70,200863,EFNA1,30284,1,ng/ml,30,minute,pAkt,3173.945
50219-2,HCC70,200863,EFNA1,30116,100,ng/ml,30,minute,pAkt,3381.468
50219-2,HCC70,200863,EFNA1,30292,1,ng/ml,90,minute,pAkt,3390.808
50219-2,HCC70,200863,EFNA1,30368,100,ng/ml,90,minute,pAkt,3274.153
50219-2,HCC70,200863,EFNA1,29664,1,ng/ml,10,minute,pErk,1202.794
50219-2,HCC70,200863,EFNA1,29852,100,ng/ml,10,minute,pErk,1287.933
50219-2,HCC70,200863,EFNA1,29760,1,ng/ml,30,minute,pErk,1149.145
50219-2,HCC70,200863,EFNA1,29820,100,ng/ml,30,minute,pErk,1153.283
50219-2,HCC70,200863,EFNA1,29756,1,ng/ml,90,minute,pErk,1159.244
50219-2,HCC70,200863,EFNA1,29984,100,ng/ml,90,minute,pErk,1258.799
50219-2,HCC70,200863,EFNA1,30848,1,ng/ml,10,minute,pJnk,452.976
50219-2,HCC70,200863,EFNA1,31132,100,ng/ml,10,minute,pJnk,464.134
50219-2,HCC70,200863,EFNA1,30896,1,ng/ml,30,minute,pJnk,449.654
50219-2,HCC70,200863,EFNA1,31136,100,ng/ml,30,minute,pJnk,421.334
50219-2,HCC70,200863,EFNA1,30832,1,ng/ml,90,minute,pJnk,433.353
50219-2,HCC70,200863,EFNA1,31016,100,ng/ml,90,minute,pJnk,439.611
50219-2,HCC70,200863,EFNA1,30612,1,ng/ml,10,minute,pP38,750.314
50219-2,HCC70,200863,EFNA1,30752,100,ng/ml,10,minute,pP38,759.059
50219-2,HCC70,200863,EFNA1,30772,1,ng/ml,30,minute,pP38,704.865
50219-2,HCC70,200863,EFNA1,30560,100,ng/ml,30,minute,pP38,697.154
50219-2,HCC70,200863,EFNA1,30712,1,ng/ml,90,minute,pP38,666.919
50219-2,HCC70,200863,EFNA1,30512,100,ng/ml,90,minute,pP38,760.096
50219-2,HCC70,200850,EGF,30060,1,ng/ml,10,minute,pAkt,5045.874
50219-2,HCC70,200850,EGF,30256,100,ng/ml,10,minute,pAkt,7559.421
50219-2,HCC70,200850,EGF,30236,1,ng/ml,30,minute,pAkt,5934.241
50219-2,HCC70,200850,EGF,30376,100,ng/ml,30,minute,pAkt,8617.761
50219-2,HCC70,200850,EGF,30148,1,ng/ml,90,minute,pAkt,6447.246
50219-2,HCC70,200850,EGF,30224,100,ng/ml,90,minute,pAkt,7873.836
50219-2,HCC70,200850,EGF,29752,1,ng/ml,10,minute,pErk,19535.209
50219-2,HCC70,200850,EGF,29828,100,ng/ml,10,minute,pErk,27308.690
50219-2,HCC70,200850,EGF,29704,1,ng/ml,30,minute,pErk,10108.950
50219-2,HCC70,200850,EGF,30008,100,ng/ml,30,minute,pErk,18435.819
50219-2,HCC70,200850,EGF,29776,1,ng/ml,90,minute,pErk,12701.491
50219-2,HCC70,200850,EGF,29792,100,ng/ml,90,minute,pErk,12196.396
50219-2,HCC70,200850,EGF,31068,1,ng/ml,10,minute,pJnk,559.329
50219-2,HCC70,200850,EGF,31128,100,ng/ml,10,minute,pJnk,780.872
50219-2,HCC70,200850,EGF,31032,1,ng/ml,30,minute,pJnk,474.719
50219-2,HCC70,200850,EGF,30932,100,ng/ml,30,minute,pJnk,750.762
50219-2,HCC70,200850,EGF,31076,1,ng/ml,90,minute,pJnk,577.550
50219-2,HCC70,200850,EGF,31044,100,ng/ml,90,minute,pJnk,617.378
50219-2,HCC70,200850,EGF,30720,1,ng/ml,10,minute,pP38,631.236
50219-2,HCC70,200850,EGF,30684,100,ng/ml,10,minute,pP38,736.298
50219-2,HCC70,200850,EGF,30516,1,ng/ml,30,minute,pP38,567.263
50219-2,HCC70,200850,EGF,30540,100,ng/ml,30,minute,pP38,762.264
50219-2,HCC70,200850,EGF,30704,1,ng/ml,90,minute,pP38,631.333
50219-2,HCC70,200850,EGF,30456,100,ng/ml,90,minute,pP38,774.852
50219-2,HCC70,200851,EPR,30172,1,ng/ml,10,minute,pAkt,4759.558
50219-2,HCC70,200851,EPR,30056,100,ng/ml,10,minute,pAkt,7551.686
50219-2,HCC70,200851,EPR,30264,1,ng/ml,30,minute,pAkt,5370.588
50219-2,HCC70,200851,EPR,30340,100,ng/ml,30,minute,pAkt,8130.903
50219-2,HCC70,200851,EPR,30184,1,ng/ml,90,minute,pAkt,5839.384
50219-2,HCC70,200851,EPR,30144,100,ng/ml,90,minute,pAkt,7411.105
50219-2,HCC70,200851,EPR,29860,1,ng/ml,10,minute,pErk,11364.104
50219-2,HCC70,200851,EPR,29696,100,ng/ml,10,minute,pErk,25586.246
50219-2,HCC70,200851,EPR,29672,1,ng/ml,30,minute,pErk,6462.889
50219-2,HCC70,200851,EPR,29964,100,ng/ml,30,minute,pErk,19624.879
50219-2,HCC70,200851,EPR,29976,1,ng/ml,90,minute,pErk,7814.364
50219-2,HCC70,200851,EPR,29996,100,ng/ml,90,minute,pErk,16632.001
50219-2,HCC70,200851,EPR,30876,1,ng/ml,10,minute,pJnk,561.846
50219-2,HCC70,200851,EPR,30904,100,ng/ml,10,minute,pJnk,756.815
50219-2,HCC70,200851,EPR,30864,1,ng/ml,30,minute,pJnk,463.106
50219-2,HCC70,200851,EPR,30900,100,ng/ml,30,minute,pJnk,635.767
50219-2,HCC70,200851,EPR,31144,1,ng/ml,90,minute,pJnk,547.026
50219-2,HCC70,200851,EPR,30928,100,ng/ml,90,minute,pJnk,632.350
50219-2,HCC70,200851,EPR,30780,1,ng/ml,10,minute,pP38,594.199
50219-2,HCC70,200851,EPR,30736,100,ng/ml,10,minute,pP38,677.957
50219-2,HCC70,200851,EPR,30756,1,ng/ml,30,minute,pP38,570.377
50219-2,HCC70,200851,EPR,30776,100,ng/ml,30,minute,pP38,680.359
50219-2,HCC70,200851,EPR,30552,1,ng/ml,90,minute,pP38,630.261
50219-2,HCC70,200851,EPR,30696,100,ng/ml,90,minute,pP38,691.448
50219-2,HCC70,200860,FGF-1,30176,1,ng/ml,10,minute,pAkt,3254.856
50219-2,HCC70,200860,FGF-1,30324,100,ng/ml,10,minute,pAkt,3284.370
50219-2,HCC70,200860,FGF-1,30276,1,ng/ml,30,minute,pAkt,3213.732
50219-2,HCC70,200860,FGF-1,30328,100,ng/ml,30,minute,pAkt,3342.922
50219-2,HCC70,200860,FGF-1,30156,1,ng/ml,90,minute,pAkt,3147.565
50219-2,HCC70,200860,FGF-1,30268,100,ng/ml,90,minute,pAkt,3161.489
50219-2,HCC70,200860,FGF-1,29920,1,ng/ml,10,minute,pErk,1561.440
50219-2,HCC70,200860,FGF-1,29804,100,ng/ml,10,minute,pErk,2621.455
50219-2,HCC70,200860,FGF-1,30020,1,ng/ml,30,minute,pErk,1879.068
50219-2,HCC70,200860,FGF-1,29972,100,ng/ml,30,minute,pErk,1759.041
50219-2,HCC70,200860,FGF-1,29728,1,ng/ml,90,minute,pErk,1598.200
50219-2,HCC70,200860,FGF-1,29928,100,ng/ml,90,minute,pErk,1332.747
50219-2,HCC70,200860,FGF-1,31064,1,ng/ml,10,minute,pJnk,492.687
50219-2,HCC70,200860,FGF-1,30828,100,ng/ml,10,minute,pJnk,483.394
50219-2,HCC70,200860,FGF-1,30996,1,ng/ml,30,minute,pJnk,455.611
50219-2,HCC70,200860,FGF-1,31184,100,ng/ml,30,minute,pJnk,487.543
50219-2,HCC70,200860,FGF-1,30980,1,ng/ml,90,minute,pJnk,459.221
50219-2,HCC70,200860,FGF-1,31052,100,ng/ml,90,minute,pJnk,452.947
50219-2,HCC70,200860,FGF-1,30784,1,ng/ml,10,minute,pP38,589.441
50219-2,HCC70,200860,FGF-1,30624,100,ng/ml,10,minute,pP38,547.058
50219-2,HCC70,200860,FGF-1,30472,1,ng/ml,30,minute,pP38,549.329
50219-2,HCC70,200860,FGF-1,30688,100,ng/ml,30,minute,pP38,577.126
50219-2,HCC70,200860,FGF-1,30700,1,ng/ml,90,minute,pP38,628.880
50219-2,HCC70,200860,FGF-1,30648,100,ng/ml,90,minute,pP38,658.663
50219-2,HCC70,200861,FGF-2,30204,1,ng/ml,10,minute,pAkt,3034.989
50219-2,HCC70,200861,FGF-2,30180,100,ng/ml,10,minute,pAkt,3121.296
50219-2,HCC70,200861,FGF-2,30244,1,ng/ml,30,minute,pAkt,3045.147
