Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,80.50,19.50,5874,6018,0.9755,0.7125
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,82.50,19.50,5968,6031,0.9890,0.7059
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,84.40,19.50,6039,6038,0.9998,0.7002
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,86.40,19.50,6070,6081,0.9978,0.6887
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,88.40,19.50,6113,6064,1.0079,0.6758
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,90.40,19.50,6224,6097,1.0210,0.6769
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,92.30,19.50,6293,6153,1.0229,0.6605
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,94.30,19.50,6333,6154,1.0295,0.6339
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,2.70,19.50,273,163,1.6555,0.7157
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,4.60,19.50,346,295,1.1694,0.5261
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,6.60,19.50,422,390,1.0814,0.5189
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,8.60,19.50,470,442,1.0637,0.5579
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,10.60,19.50,516,467,1.1047,0.6341
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,12.50,19.50,547,495,1.1048,0.6496
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,14.50,19.50,598,537,1.1130,0.6636
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,16.50,19.50,657,626,1.0556,0.6521
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,18.40,19.50,814,775,1.0584,0.7342
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,20.40,19.50,941,951,1.0041,0.7392
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,22.40,19.50,1056,1150,0.9275,0.7424
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,24.30,19.50,1168,1322,0.8784,0.7598
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,26.30,19.50,1242,1491,0.8298,0.7547
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,28.30,19.50,1372,1665,0.8227,0.7743
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,30.30,19.50,1568,1887,0.8313,0.7981
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,32.20,19.50,1748,2123,0.8248,0.8025
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,34.20,19.50,1988,2452,0.8183,0.8491
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,36.20,19.50,2164,2641,0.8228,0.8540
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,38.10,19.50,2329,2867,0.8159,0.8480
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,40.10,19.50,2536,3104,0.8186,0.8552
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,42.10,19.50,2746,3461,0.7965,0.8479
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,44.00,19.50,3010,3824,0.7915,0.8460
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,46.00,19.50,3263,4146,0.7869,0.8418
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,48.00,19.50,3580,4441,0.8039,0.8533
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,50.00,19.50,3905,4744,0.8193,0.8668
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,51.90,19.50,4142,4974,0.8262,0.8643
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,53.90,19.50,4384,5154,0.8417,0.8701
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,55.90,19.50,4622,5348,0.8513,0.8638
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,57.80,19.50,4910,5483,0.8811,0.8692
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,59.80,19.50,5221,5578,0.9195,0.8681
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,62.80,19.50,5616,5586,0.9891,0.8927
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,64.70,19.50,5796,5643,1.0107,0.8877
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,66.70,19.50,5928,5728,1.0200,0.8817
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,68.70,19.50,6114,5743,1.0501,0.8832
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,70.70,19.50,6265,5784,1.0700,0.8793
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,72.60,19.50,6414,5854,1.0848,0.8712
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,74.60,19.50,6564,5927,1.0966,0.8663
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,76.60,19.50,6671,5898,1.1230,0.8628
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,78.50,19.50,6745,5949,1.1263,0.8476
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,80.50,19.50,6813,6018,1.1255,0.8249
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,82.50,19.50,6873,6031,1.1340,0.8206
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,84.40,19.50,6872,6038,1.1346,0.8057
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,86.40,19.50,6868,6081,1.1272,0.7898
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,88.40,19.50,6807,6064,1.1220,0.7792
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,90.40,19.50,6816,6097,1.1183,0.7437
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,92.30,19.50,6778,6153,1.1024,0.7319
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,94.30,19.50,6652,6154,1.0822,0.7007
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,2.70,19.50,234,163,1.4290,0.6605
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,4.60,19.50,348,295,1.1779,0.5392
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,6.60,19.50,425,390,1.0874,0.5014
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,8.60,19.50,470,442,1.0635,0.5074
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,10.60,19.50,504,467,1.0804,0.5284
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,12.50,19.50,523,495,1.0562,0.5195
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,14.50,19.50,557,537,1.0362,0.5812
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,16.50,19.50,628,626,1.0062,0.6429
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,18.40,19.50,772,775,1.0008,0.6880
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,20.40,19.50,892,951,0.9459,0.6867
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,22.40,19.50,1027,1150,0.8987,0.6910
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,24.30,19.50,1115,1322,0.8411,0.6893
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,26.30,19.50,1219,1491,0.8161,0.6665
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,28.30,19.50,1316,1665,0.7901,0.6765
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,30.30,19.50,1466,1887,0.7771,0.6883
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,32.20,19.50,1638,2123,0.7722,0.6989
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,34.20,19.50,1857,2452,0.7592,0.6864
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,36.20,19.50,2067,2641,0.7833,0.6962
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,38.10,19.50,2239,2867,0.7818,0.7071
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,40.10,19.50,2400,3104,0.7733,0.7086
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,42.10,19.50,2624,3461,0.7586,0.7197
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,44.00,19.50,2879,3824,0.7535,0.7100
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,46.00,19.50,3203,4146,0.7727,0.7241
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,48.00,19.50,3478,4441,0.7829,0.7378
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,50.00,19.50,3771,4744,0.7946,0.7208
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,51.90,19.50,4028,4974,0.8100,0.7296
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,53.90,19.50,4274,5154,0.8304,0.7373
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,55.90,19.50,4532,5348,0.8507,0.7457
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,57.80,19.50,4862,5483,0.8930,0.7632
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,59.80,19.50,5178,5578,0.9342,0.7711
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,62.80,19.50,5399,5586,0.9721,0.7712
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,64.70,19.50,5799,5643,1.0339,0.7603
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,66.70,19.50,5936,5728,1.0416,0.7727
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,68.70,19.50,6131,5743,1.0731,0.7779
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,70.70,19.50,6198,5784,1.0745,0.7582
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,72.60,19.50,6146,5854,1.0502,0.7713
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,74.60,19.50,6209,5927,1.0472,0.7622
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,76.60,19.50,5979,5898,1.0147,0.7458
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,78.50,19.50,5924,5949,0.9973,0.7286
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,80.50,19.50,5933,6018,0.9874,0.7167
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,82.50,19.50,5971,6031,0.9911,0.7202
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,84.40,19.50,6032,6038,0.9997,0.7158
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,86.40,19.50,6021,6081,0.9903,0.7014
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,88.40,19.50,6017,6064,0.9922,0.6803
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,90.40,19.50,6025,6097,0.9882,0.6769
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,92.30,19.50,6060,6153,0.9852,0.6736
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,94.30,19.50,6023,6154,0.9792,0.6129
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,2.70,19.50,233,163,1.3790,0.5442
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,4.60,19.50,320,295,1.0677,0.4209
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,6.60,19.50,391,390,1.0012,0.4056
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,8.60,19.50,436,442,0.9883,0.4504
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,10.60,19.50,484,467,1.0384,0.5338
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,12.50,19.50,525,495,1.0605,0.5583
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,14.50,19.50,570,537,1.0592,0.5740
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,16.50,19.50,629,626,1.0151,0.5733
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,18.40,19.50,757,775,0.9853,0.5780
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,20.40,19.50,887,951,0.9475,0.5699
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,22.40,19.50,979,1150,0.8601,0.5640
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,24.30,19.50,1049,1322,0.7891,0.5304
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,26.30,19.50,1144,1491,0.7646,0.5441
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,28.30,19.50,1236,1665,0.7411,0.5404
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,30.30,19.50,1338,1887,0.7093,0.5152
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,32.20,19.50,1477,2123,0.6967,0.5570
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,34.20,19.50,1635,2452,0.6716,0.5672
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,36.20,19.50,1797,2641,0.6829,0.5637
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,38.10,19.50,1961,2867,0.6863,0.5626
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,40.10,19.50,2113,3104,0.6818,0.5796
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,42.10,19.50,2281,3461,0.6612,0.5835
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,44.00,19.50,2487,3824,0.6531,0.5710
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,46.00,19.50,2716,4146,0.6551,0.5764
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,48.00,19.50,2969,4441,0.6670,0.5904
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,50.00,19.50,3210,4744,0.6739,0.5973
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,51.90,19.50,3415,4974,0.6819,0.6014
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,53.90,19.50,3606,5154,0.6934,0.6214
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,55.90,19.50,3856,5348,0.7126,0.6052
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,57.80,19.50,4114,5483,0.7416,0.6188
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,59.80,19.50,4377,5578,0.7756,0.6064
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,62.80,19.50,4626,5586,0.8193,0.6377
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,64.70,19.50,4872,5643,0.8547,0.6415
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,66.70,19.50,5118,5728,0.8847,0.6503
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,68.70,19.50,5303,5743,0.9145,0.6673
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,70.70,19.50,5503,5784,0.9432,0.6682
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,72.60,19.50,5640,5854,0.9566,0.6787
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,74.60,19.50,5841,5927,0.9786,0.6906
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,76.60,19.50,5989,5898,1.0103,0.6796
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,78.50,19.50,6047,5949,1.0118,0.6916
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,80.50,19.50,6100,6018,1.0096,0.6730
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,82.50,19.50,6090,6031,1.0069,0.6847
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,84.40,19.50,6019,6038,0.9955,0.6788
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,86.40,19.50,5942,6081,0.9765,0.6665
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,88.40,19.50,5871,6064,0.9681,0.6593
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,90.40,19.50,5951,6097,0.9762,0.6408
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,92.30,19.50,5986,6153,0.9732,0.6516
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,94.30,19.50,5842,6154,0.9497,0.6292
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,2.70,19.50,217,163,1.3465,0.6269
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,4.60,19.50,362,295,1.2344,0.5581
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,6.60,19.50,436,390,1.1166,0.5257
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,8.60,19.50,480,442,1.0861,0.5465
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,10.60,19.50,500,467,1.0702,0.5317
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,12.50,19.50,522,495,1.0538,0.5478
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,14.50,19.50,546,537,1.0168,0.5653
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,16.50,19.50,603,626,0.9628,0.6111
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,18.40,19.50,671,775,0.8643,0.6444
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,20.40,19.50,773,951,0.8099,0.6851
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,22.40,19.50,916,1150,0.7942,0.7370
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,24.30,19.50,1084,1322,0.8209,0.7940
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,26.30,19.50,1234,1491,0.8280,0.8271
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,28.30,19.50,1360,1665,0.8170,0.8323
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,30.30,19.50,1527,1887,0.8091,0.8310
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,32.20,19.50,1659,2123,0.7815,0.8142
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,34.20,19.50,1906,2452,0.7766,0.8450
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,36.20,19.50,2083,2641,0.7885,0.8459
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,38.10,19.50,2275,2867,0.7931,0.8367
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,40.10,19.50,2484,3104,0.7997,0.8428
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,42.10,19.50,2704,3461,0.7806,0.8546
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,44.00,19.50,2939,3824,0.7677,0.8576
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,46.00,19.50,3217,4146,0.7761,0.8504
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,48.00,19.50,3523,4441,0.7942,0.8592
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,50.00,19.50,3846,4744,0.8125,0.8704
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,51.90,19.50,4000,4974,0.8071,0.8692
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,53.90,19.50,4291,5154,0.8382,0.8667
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,55.90,19.50,4531,5348,0.8568,0.8849
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,57.80,19.50,4732,5483,0.8758,0.8890
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,59.80,19.50,4998,5578,0.9082,0.8923
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,62.80,19.50,5266,5586,0.9540,0.9070
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,64.70,19.50,5536,5643,0.9929,0.9050
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,66.70,19.50,5687,5728,1.0010,0.9123
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,68.70,19.50,5842,5743,1.0242,0.9175
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,70.70,19.50,5812,5784,1.0070,0.9061
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,72.60,19.50,5889,5854,1.0062,0.8963
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,74.60,19.50,5696,5927,0.9611,0.8755
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,76.60,19.50,5762,5898,0.9764,0.8734
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,78.50,19.50,5808,5949,0.9752,0.8725
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,80.50,19.50,5742,6018,0.9527,0.8578
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,82.50,19.50,5730,6031,0.9489,0.8484
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,84.40,19.50,5730,6038,0.9480,0.8180
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,86.40,19.50,5666,6081,0.9312,0.8150
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,88.40,19.50,5570,6064,0.9183,0.7646
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,90.40,19.50,5587,6097,0.9165,0.7637
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,92.30,19.50,5600,6153,0.9106,0.7367
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,94.30,19.50,5656,6154,0.9200,0.7160
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,2.70,19.50,193,163,1.1667,0.4972
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,4.60,19.50,307,295,1.0360,0.4369
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,6.60,19.50,388,390,0.9936,0.4230
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,8.60,19.50,455,442,1.0290,0.4319
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,10.60,19.50,490,467,1.0489,0.4366
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,12.50,19.50,516,495,1.0427,0.4519
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,14.50,19.50,545,537,1.0143,0.5008
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,16.50,19.50,585,626,0.9348,0.4836
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,18.40,19.50,659,775,0.8518,0.5314
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,20.40,19.50,745,951,0.7869,0.5240
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,22.40,19.50,854,1150,0.7453,0.5396
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,24.30,19.50,973,1322,0.7343,0.5375
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,26.30,19.50,1054,1491,0.7061,0.5469
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,28.30,19.50,1123,1665,0.6742,0.5568
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,30.30,19.50,1225,1887,0.6496,0.5414
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,32.20,19.50,1335,2123,0.6297,0.5477
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,34.20,19.50,1484,2452,0.6079,0.5536
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,36.20,19.50,1629,2641,0.6182,0.5597
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,38.10,19.50,1766,2867,0.6173,0.5689
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,40.10,19.50,1901,3104,0.6131,0.5831
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,42.10,19.50,2054,3461,0.5946,0.5754
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,44.00,19.50,2212,3824,0.5800,0.5920
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,46.00,19.50,2415,4146,0.5825,0.6091
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,48.00,19.50,2640,4441,0.5939,0.6518
